생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),시흥(정) 공업정수지 수위,시흥(정) 신설정수지 3지 수위순시,시흥(정) 원수 유입압력,과천 시흥(정) 4단계 공업유출 유량 적산차,과천 시흥(정) 4단계 생활유출 유량 적산차,시흥(정) 공업송출유량,시흥(정) 생활유출유량순시
생활정수,2016060913,시흥정수장,4127312314,경기도 안산시 선부2동,7.0561,0.0496,0.8386,6.379,2.8575,1.2574,2900,2502,2873.6667,2490.3833
생활정수,2016060914,시흥정수장,4127312314,경기도 안산시 선부2동,7.0473,0.0493,0.8482,6.5334,2.8244,1.5323,2900,2598,2883.3,2578.3833
생활정수,2016060915,시흥정수장,4127312314,경기도 안산시 선부2동,7.0376,0.0487,0.8549,6.5046,2.8243,1.9035,2700,2400,2730.4833,2455.2167
생활정수,2016060916,시흥정수장,4127312314,경기도 안산시 선부2동,7.0274,0.0484,0.8548,6.3164,2.8243,1.5566,2700,2300,2686.0167,2306.7667
생활정수,2016060917,시흥정수장,4127312314,경기도 안산시 선부2동,7.0187,0.0483,0.8461,6.1277,2.8095,1.5063,2800,2300,2752.9167,2248.2
생활정수,2016060918,시흥정수장,4127312314,경기도 안산시 선부2동,7.0112,0.0482,0.84,5.9613,2.8098,1.3057,2900,2500,2869.0167,2542.5333
생활정수,2016060919,시흥정수장,4127312314,경기도 안산시 선부2동,7.0015,0.0483,0.8292,5.8318,2.7988,1.5059,2800,2800,2835.9833,2752.65
생활정수,2016060920,시흥정수장,4127312314,경기도 안산시 선부2동,6.9938,0.0484,0.8133,5.7383,2.8141,1.406,2800,2500,2777.0833,2445.65
생활정수,2016060921,시흥정수장,4127312314,경기도 안산시 선부2동,6.9829,0.0488,0.8001,5.9883,2.7699,1.418,2500,2500,2458.85,2472.8
생활정수,2016060922,시흥정수장,4127312314,경기도 안산시 선부2동,6.9772,0.0489,0.7933,6.2526,2.7367,1.3057,2400,2600,2457.7167,2665.8333
생활정수,2016060923,시흥정수장,4127312314,경기도 안산시 선부2동,6.9737,0.0489,0.7903,6.285,2.6886,1.3557,2200,3000,2181.05,2963.9
생활정수,2016060924,시흥정수장,4127312314,경기도 안산시 선부2동,6.9714,0.049,0.7916,6.4257,2.6628,1.5059,2000,2602,1930.1167,2513.8
생활정수,2016061001,시흥정수장,4127312314,경기도 안산시 선부2동,6.9746,0.0493,0.7952,6.2669,2.6665,1.4063,2000,1800,1999.1,1813
생활정수,2016061002,시흥정수장,4127312314,경기도 안산시 선부2동,6.9769,0.0495,0.7962,6.1684,2.7848,1.6046,1800,1398,1836.8833,1413.1167
생활정수,2016061003,시흥정수장,4127312314,경기도 안산시 선부2동,6.9809,0.0497,0.7988,6.0493,2.9954,1.7053,2000,1100,1964.9167,1129.85
생활정수,2016061004,시흥정수장,4127312314,경기도 안산시 선부2동,6.9847,0.0499,0.8009,6.3976,3.2172,1.7055,2100,1098,2082.8667,1092.75
생활정수,2016061005,시흥정수장,4127312314,경기도 안산시 선부2동,6.99,0.0502,0.805,6.6543,3.4094,1.5555,2200,1202,2236.7667,1175.55
생활정수,2016061006,시흥정수장,4127312314,경기도 안산시 선부2동,6.9929,0.0505,0.8046,7.0013,3.5573,1.3057,1900,1400,1851.35,1365.65
생활정수,2016061007,시흥정수장,4127312314,경기도 안산시 선부2동,6.9961,0.051,0.8046,7.2045,3.6054,1.4553,1800,2000,1782.5333,1985.3333
생활정수,2016061008,시흥정수장,4127312314,경기도 안산시 선부2동,6.9995,0.0516,0.8055,7.1572,3.5754,1.5557,2000,3000,1998.6333,3016.4333
생활정수,2016061009,시흥정수장,4127312314,경기도 안산시 선부2동,7.0046,0.0519,0.8052,6.9155,3.4824,1.5053,2200,3200,2210.5667,3177.1667
생활정수,2016061010,시흥정수장,4127312314,경기도 안산시 선부2동,7.0095,0.0523,0.7997,6.8881,3.3896,1.3555,2300,2900,2289.0167,2871.3833
생활정수,2016061011,시흥정수장,4127312314,경기도 안산시 선부2동,7.0113,0.0523,0.794,6.7551,3.3081,1.3561,2600,2700,2633.2667,2729.2667
생활정수,2016061012,시흥정수장,4127312314,경기도 안산시 선부2동,7.014,0.0521,0.7901,6.4806,3.2635,1.6048,3000,2500,2961,2518.6667
생활정수,2016061013,시흥정수장,4127312314,경기도 안산시 선부2동,7.0164,0.0518,0.7856,6.2797,3.1677,1.5562,3000,2700,2941.6833,2681.15
생활정수,2016061014,시흥정수장,4127312314,경기도 안산시 선부2동,7.0213,0.0517,0.783,5.9348,3.1273,1.7054,3300,2500,3282.55,2445.95
생활정수,2016061015,시흥정수장,4127312314,경기도 안산시 선부2동,7.0284,0.0516,0.7805,5.7599,3.1163,1.7058,3000,2600,3063.1833,2595.0667
생활정수,2016061016,시흥정수장,4127312314,경기도 안산시 선부2동,7.0335,0.0513,0.7826,5.8116,3.0866,1.6049,2800,2700,2771.2667,2705
생활정수,2016061017,시흥정수장,4127312314,경기도 안산시 선부2동,7.0367,0.0513,0.7896,5.8701,3.0426,1.6551,2700,2700,2658.0333,2703.9833
생활정수,2016061018,시흥정수장,4127312314,경기도 안산시 선부2동,7.0426,0.0511,0.7943,6.0491,2.9911,1.5557,2500,3098,2473.9167,3121.9333
생활정수,2016061019,시흥정수장,4127312314,경기도 안산시 선부2동,7.043,0.0512,0.7997,6.344,2.8435,1.6551,2400,2702,2422.05,2632.3
생활정수,2016061020,시흥정수장,4127312314,경기도 안산시 선부2동,7.0443,0.051,0.8014,6.464,2.8032,1.66,2300,2700,2245.4,2640.5667
생활정수,2016061021,시흥정수장,4127312314,경기도 안산시 선부2동,7.045,0.051,0.8006,6.6035,2.7773,1.7539,2200,2600,2213.55,2603.55
생활정수,2016061022,시흥정수장,4127312314,경기도 안산시 선부2동,7.0463,0.0509,0.8011,6.7937,2.7295,1.7051,2100,2600,2113.2833,2652.75
생활정수,2016061023,시흥정수장,4127312314,경기도 안산시 선부2동,7.0489,0.0509,0.8004,6.7426,2.6999,1.8039,2100,2200,2054.1,2121.1333
생활정수,2016061024,시흥정수장,4127312314,경기도 안산시 선부2동,7.0512,0.051,0.8008,6.2724,2.7258,1.6549,2200,2100,2229.3333,2124.8833
생활정수,2016061101,시흥정수장,4127312314,경기도 안산시 선부2동,7.0538,0.0515,0.8048,5.9961,2.7221,1.702,1900,1700,1843,1737.2333
생활정수,2016061102,시흥정수장,4127312314,경기도 안산시 선부2동,7.0577,0.0519,0.8069,5.9719,2.8218,1.8544,1900,1300,1932.0667,1230.9667
생활정수,2016061103,시흥정수장,4127312314,경기도 안산시 선부2동,7.0603,0.0522,0.8069,5.9556,2.9364,1.8548,1900,1298,1870.1,1284.2333
생활정수,2016061104,시흥정수장,4127312314,경기도 안산시 선부2동,7.063,0.0524,0.8068,6.1989,3.0509,2.0536,1600,1202,1647.9667,1190.5
생활정수,2016061105,시흥정수장,4127312314,경기도 안산시 선부2동,7.064,0.0529,0.8043,6.3758,3.1729,2.0534,1600,1300,1620.75,1292.2167
생활정수,2016061106,시흥정수장,4127312314,경기도 안산시 선부2동,7.067,0.0532,0.8013,6.2285,3.2691,1.9035,1800,1500,1771.6333,1550.8833
생활정수,2016061107,시흥정수장,4127312314,경기도 안산시 선부2동,7.0678,0.0535,0.7965,6.1168,3.3281,2.0538,1700,1800,1684.6333,1779.7333
생활정수,2016061108,시흥정수장,4127312314,경기도 안산시 선부2동,7.0718,0.0537,0.7917,5.9203,3.3467,2.3012,1900,2200,1881.45,2152.7
생활정수,2016061109,시흥정수장,4127312314,경기도 안산시 선부2동,7.0729,0.054,0.7875,5.8172,3.3317,1.9038,1800,2502,1824.6167,2553.8667
생활정수,2016061110,시흥정수장,4127312314,경기도 안산시 선부2동,7.0733,0.0545,0.783,5.9185,3.2756,1.9038,2100,3298,2011.2542,3293.3898
생활정수,2016061111,시흥정수장,4127312314,경기도 안산시 선부2동,7.0765,0.0539,0.7809,5.7419,3.1573,1.7541,1900,3000,1962.9333,2983.6667
생활정수,2016061112,시흥정수장,4127312314,경기도 안산시 선부2동,7.0771,0.0536,0.783,5.4947,3.0723,1.7052,1900,2700,1816.95,2672.7333
생활정수,2016061113,시흥정수장,4127312314,경기도 안산시 선부2동,7.0799,0.0532,0.788,5.5441,3.0465,1.8035,1800,2500,1797.15,2503.15
생활정수,2016061114,시흥정수장,4127312314,경기도 안산시 선부2동,7.0809,0.0533,0.7961,5.6153,3.0429,1.8244,1700,2400,1739.1667,2404.2333
생활정수,2016061115,시흥정수장,4127312314,경기도 안산시 선부2동,7.0847,0.0528,0.8019,5.4549,3.0542,1.7543,1800,2600,1811.2,2528.7667
생활정수,2016061116,시흥정수장,4127312314,경기도 안산시 선부2동,7.0897,0.0527,0.8131,5.4442,3.0392,1.7056,1700,2300,1654.9167,2350.6667
생활정수,2016061117,시흥정수장,4127312314,경기도 안산시 선부2동,7.0941,0.0527,0.824,5.4685,3.0723,1.8042,1600,2100,1606.6167,2085.6167
생활정수,2016061118,시흥정수장,4127312314,경기도 안산시 선부2동,7.0953,0.0526,0.8296,5.4983,2.9984,1.7541,1600,2700,1599.3167,2654.4833
생활정수,2016061119,시흥정수장,4127312314,경기도 안산시 선부2동,7.0992,0.0521,0.8339,5.5629,2.9433,1.804,1500,2300,1536.1,2296.75
생활정수,2016061120,시흥정수장,4127312314,경기도 안산시 선부2동,7.0993,0.0519,0.8332,5.645,2.9066,1.9537,1600,2102,1547.7667,2102.3333
생활정수,2016061121,시흥정수장,4127312314,경기도 안산시 선부2동,7.0996,0.0515,0.8281,5.8593,2.8402,2.005,1300,2398,1336.8667,2378.65
생활정수,2016061122,시흥정수장,4127312314,경기도 안산시 선부2동,7.1005,0.0512,0.8194,6.0139,2.7883,2.1043,1300,2300,1300.0833,2318.6
생활정수,2016061123,시흥정수장,4127312314,경기도 안산시 선부2동,7.1005,0.0509,0.8078,6.051,2.7441,1.705,1400,2000,1368.8833,1959.0667
생활정수,2016061124,시흥정수장,4127312314,경기도 안산시 선부2동,7.1028,0.0509,0.7982,6.0616,2.7515,2.005,1400,1700,1402.1167,1706.2333
생활정수,2016061201,시흥정수장,4127312314,경기도 안산시 선부2동,7.1039,0.0507,0.7909,6.0432,2.7515,1.9539,1400,1800,1457.0667,1743.0833
생활정수,2016061202,시흥정수장,4127312314,경기도 안산시 선부2동,7.1042,0.0506,0.7836,6.0379,2.7294,1.9543,1400,1600,1400.0333,1593.6167
생활정수,2016061203,시흥정수장,4127312314,경기도 안산시 선부2동,7.1051,0.0505,0.7783,6.058,2.7146,2.0047,1400,1500,1332.8,1521.55
생활정수,2016061204,시흥정수장,4127312314,경기도 안산시 선부2동,7.106,0.0506,0.7744,6.0636,2.7848,2.0048,1300,1200,1319.75,1180.8833
생활정수,2016061205,시흥정수장,4127312314,경기도 안산시 선부2동,7.1049,0.0508,0.7713,6.0691,2.8771,1.754,1500,1000,1532.4167,1003.5167
생활정수,2016061206,시흥정수장,4127312314,경기도 안산시 선부2동,7.1062,0.051,0.7687,6.234,2.9844,2.0051,1400,1000,1344.3833,1011.6
생활정수,2016061207,시흥정수장,4127312314,경기도 안산시 선부2동,7.1062,0.0511,0.768,6.3547,2.9992,2.1042,1300,1298,1371.1167,1312.8
생활정수,2016061208,시흥정수장,4127312314,경기도 안산시 선부2동,7.1085,0.0515,0.7676,6.475,2.9916,1.8047,1200,1700,1294.0833,1865.4833
생활정수,2016061209,시흥정수장,4127312314,경기도 안산시 선부2동,7.1089,0.052,0.7699,6.4254,2.9694,1.7055,1500,2202,1302.6167,2036.6833
생활정수,2016061210,시흥정수장,4127312314,경기도 안산시 선부2동,7.1104,0.0523,0.7744,6.3659,2.8916,1.7048,1000,2400,1076.75,2322.8833
생활정수,2016061211,시흥정수장,4127312314,경기도 안산시 선부2동,7.1137,0.0526,0.7812,6.2048,2.8287,1.8045,1300,2100,1277.9333,2153.9667
생활정수,2016061212,시흥정수장,4127312314,경기도 안산시 선부2동,7.1163,0.053,0.7896,6.0875,2.7397,1.954,1200,2600,1218.8,2542.0167
생활정수,2016061213,시흥정수장,4127312314,경기도 안산시 선부2동,7.1178,0.0525,0.7976,6.0195,2.629,1.5557,1200,2700,1126.3167,2761.1167
생활정수,2016061214,시흥정수장,4127312314,경기도 안산시 선부2동,7.1236,0.0525,0.8051,5.8647,2.5774,1.8546,1200,2500,1265.1833,2497.3
생활정수,2016061215,시흥정수장,4127312314,경기도 안산시 선부2동,7.1255,0.0526,0.8101,5.883,2.5108,1.904,1200,2400,1138.3667,2338.9167
생활정수,2016061216,시흥정수장,4127312314,경기도 안산시 선부2동,7.1313,0.0527,0.8119,6.0908,2.5032,1.754,1100,2000,1154,1966.6667
생활정수,2016061217,시흥정수장,4127312314,경기도 안산시 선부2동,7.1387,0.0525,0.8146,6.3179,2.5219,1.8044,1100,2098,1106.7,2160.5833
생활정수,2016061218,시흥정수장,4127312314,경기도 안산시 선부2동,7.1424,0.0523,0.8135,6.5684,2.5219,1.9543,1100,2402,1036.1667,2311.5
생활정수,2016061219,시흥정수장,4127312314,경기도 안산시 선부2동,7.1457,0.0522,0.8141,6.5426,2.5257,1.9543,1000,2300,1071.8,2323.9
생활정수,2016061220,시흥정수장,4127312314,경기도 안산시 선부2동,7.1463,0.0519,0.8153,6.433,2.533,1.9538,1200,2302,1222.4667,2347.3
생활정수,2016061221,시흥정수장,4127312314,경기도 안산시 선부2동,7.1463,0.0516,0.817,6.3419,2.5483,1.8043,1200,2298,1186.2,2271.3833
생활정수,2016061222,시흥정수장,4127312314,경기도 안산시 선부2동,7.1456,0.0512,0.8193,6.2726,2.5741,1.6552,1100,2200,1085.4833,2147.55
생활정수,2016061223,시흥정수장,4127312314,경기도 안산시 선부2동,7.1456,0.0506,0.8225,6.1772,2.5889,1.6549,1100,2700,1119.1833,2682.3167
생활정수,2016061224,시흥정수장,4127312314,경기도 안산시 선부2동,7.1455,0.0502,0.8249,6.1075,2.6222,2.0051,1100,2000,1101.8333,2050.8333
생활정수,2016061301,시흥정수장,4127312314,경기도 안산시 선부2동,7.1462,0.0498,0.827,6.0913,2.7478,2.0541,1100,1800,1047.6333,1726.25
생활정수,2016061302,시흥정수장,4127312314,경기도 안산시 선부2동,7.1481,0.0496,0.8288,6.1952,2.8402,1.7541,1100,1298,1058.7833,1297.6
생활정수,2016061303,시흥정수장,4127312314,경기도 안산시 선부2동,7.148,0.0495,0.8297,6.5462,3.0765,1.655,1000,902,1006.0167,926.25
생활정수,2016061304,시흥정수장,4127312314,경기도 안산시 선부2동,7.1484,0.0495,0.8305,6.8379,3.3096,1.556,1000,898,1084.5833,926.7
생활정수,2016061305,시흥정수장,4127312314,경기도 안산시 선부2동,7.1515,0.0495,0.8359,7.0528,3.5239,1.6548,1200,1202,1132.3833,1181.1667
생활정수,2016061306,시흥정수장,4127312314,경기도 안산시 선부2동,7.1511,0.0496,0.8365,7.1551,3.6717,2.0047,1200,1300,1180.4167,1302.3667
생활정수,2016061307,시흥정수장,4127312314,경기도 안산시 선부2동,7.152,0.0498,0.8338,7.0035,3.7384,1.9039,1300,1900,1318.0333,1897.7667
생활정수,2016061308,시흥정수장,4127312314,경기도 안산시 선부2동,7.1501,0.0494,0.8338,6.8028,3.6903,1.5053,1700,2900,1722.6667,2831.3167
생활정수,2016061309,시흥정수장,4127312314,경기도 안산시 선부2동,7.1506,0.049,0.8362,6.6504,3.5535,1.3557,2000,3102,2051.2333,3078.3833
생활정수,2016061310,시흥정수장,4127312314,경기도 안산시 선부2동,7.1502,0.0492,0.8349,6.6363,3.4755,1.4554,2400,2398,2333.75,2454.7333
생활정수,2016061311,시흥정수장,4127312314,경기도 안산시 선부2동,7.149,0.0498,0.8278,6.572,3.4013,1.3055,2400,2600,2441.65,2565.7333
생활정수,2016061312,시흥정수장,4127312314,경기도 안산시 선부2동,7.1497,0.0492,0.8226,6.2136,3.275,1.3561,2600,2900,2543.4667,2912.8167
생활정수,2016061313,시흥정수장,4127312314,경기도 안산시 선부2동,7.1493,0.0489,0.8167,5.8006,3.1827,1.4552,2700,2602,2722.2833,2533.6
생활정수,2016061314,시흥정수장,4127312314,경기도 안산시 선부2동,7.15,0.0486,0.8104,5.742,3.1571,1.4552,2600,2398,2540.1667,2415.9333
생활정수,2016061315,시흥정수장,4127312314,경기도 안산시 선부2동,7.1507,0.0485,0.8041,5.7642,3.1384,1.4552,2400,2300,2397.35,2274.1833
생활정수,2016061316,시흥정수장,4127312314,경기도 안산시 선부2동,7.1534,0.0482,0.8039,5.7291,3.1421,1.4556,2600,2200,2640.8,2272.6333
생활정수,2016061317,시흥정수장,4127312314,경기도 안산시 선부2동,7.1549,0.0481,0.8031,5.9808,3.1421,1.8547,2600,2600,2606.75,2528.0167
생활정수,2016061318,시흥정수장,4127312314,경기도 안산시 선부2동,7.1549,0.048,0.802,6.3827,3.0721,1.9541,2400,2802,2384.6,2803.3333
생활정수,2016061319,시흥정수장,4127312314,경기도 안산시 선부2동,7.1549,0.048,0.8039,6.2997,2.9946,1.7541,2200,2998,2160,2983.5
생활정수,2016061320,시흥정수장,4127312314,경기도 안산시 선부2동,7.1549,0.0475,0.806,6.1223,2.9397,1.7054,2300,2900,2329.0833,2908.3333
생활정수,2016061321,시흥정수장,4127312314,경기도 안산시 선부2동,7.1519,0.0476,0.8085,5.9466,2.888,1.5058,2500,2800,2435.5833,2782.3667
생활정수,2016061322,시흥정수장,4127312314,경기도 안산시 선부2동,7.1505,0.0472,0.8124,5.8096,2.8362,1.4066,2300,2800,2261.6333,2815.1667
생활정수,2016061323,시흥정수장,4127312314,경기도 안산시 선부2동,7.1499,0.0473,0.8147,5.7253,2.7551,1.356,2100,2900,2096.2667,2840.5333
생활정수,2016061324,시흥정수장,4127312314,경기도 안산시 선부2동,7.1502,0.0475,0.8174,5.6485,2.7293,1.3561,2000,2700,2064.4333,2648.9667
생활정수,2016061401,시흥정수장,4127312314,경기도 안산시 선부2동,7.1504,0.048,0.8179,5.6835,2.6776,1.2566,1900,1900,1900.0667,1918.45
생활정수,2016061402,시흥정수장,4127312314,경기도 안산시 선부2동,7.1514,0.0484,0.8138,5.9338,2.7367,1.3058,1700,1800,1605.6167,1792.2333
생활정수,2016061403,시흥정수장,4127312314,경기도 안산시 선부2동,7.1544,0.0487,0.809,6.2889,2.8586,1.3559,1500,1400,1584.4833,1422.7833
생활정수,2016061404,시흥정수장,4127312314,경기도 안산시 선부2동,7.1535,0.0488,0.8051,6.5499,3.0877,1.455,1600,1200,1538.15,1172.1
생활정수,2016061405,시흥정수장,4127312314,경기도 안산시 선부2동,7.1544,0.049,0.804,6.5793,3.2984,1.6552,1900,1298,1924.85,1260.45
생활정수,2016061406,시흥정수장,4127312314,경기도 안산시 선부2동,7.1546,0.0493,0.8054,7.1388,3.4794,1.6551,1700,1302,1660.3,1311.95
생활정수,2016061407,시흥정수장,4127312314,경기도 안산시 선부2동,7.1557,0.05,0.8072,7.407,3.609,1.655,2100,1900,2110.5667,1965.8167
생활정수,2016061408,시흥정수장,4127312314,경기도 안산시 선부2동,7.1553,0.0506,0.8084,7.4421,3.6308,1.7053,2200,2900,2230.2667,2856.9667
생활정수,2016061409,시흥정수장,4127312314,경기도 안산시 선부2동,7.1559,0.0509,0.8082,7.4657,3.5861,1.5558,2300,3000,2264,2999.9667
생활정수,2016061410,시흥정수장,4127312314,경기도 안산시 선부2동,7.1545,0.0512,0.8084,7.442,3.5634,1.4551,2300,2800,2320.8333,2772.4667
생활정수,2016061411,시흥정수장,4127312314,경기도 안산시 선부2동,7.1529,0.0514,0.8087,7.2083,3.5039,1.455,2700,3000,2683.6,3000.3
생활정수,2016061412,시흥정수장,4127312314,경기도 안산시 선부2동,7.1524,0.0507,0.8071,6.9283,3.441,1.3059,2800,2602,2732.9667,2586.0167
생활정수,2016061413,시흥정수장,4127312314,경기도 안산시 선부2동,7.151,0.0502,0.8051,6.6035,3.3156,1.4551,2800,2498,2849.0333,2493.8167
생활정수,2016061414,시흥정수장,4127312314,경기도 안산시 선부2동,7.1494,0.0501,0.8048,6.2357,3.2528,1.5564,3100,2400,3036.25,2344.6167
생활정수,2016061415,시흥정수장,4127312314,경기도 안산시 선부2동,7.1438,0.05,0.8349,5.8172,3.216,1.7544,2800,2400,2813.0167,2373.1833
생활정수,2016061416,시흥정수장,4127312314,경기도 안산시 선부2동,7.1422,0.0491,0.8314,5.4479,3.1682,1.9041,2600,2400,2593.9667,2405.5667
생활정수,2016061417,시흥정수장,4127312314,경기도 안산시 선부2동,7.1439,0.0488,0.8252,5.0671,3.1276,1.6051,2600,2400,2616.3667,2392.2333
생활정수,2016061418,시흥정수장,4127312314,경기도 안산시 선부2동,7.1405,0.0485,0.8187,4.8239,2.9728,1.4061,2800,2500,2729.4333,2552.3167
생활정수,2016061419,시흥정수장,4127312314,경기도 안산시 선부2동,7.1386,0.0482,0.8108,4.8567,2.888,1.3058,2500,2700,2560.1667,2668.6167
생활정수,2016061420,시흥정수장,4127312314,경기도 안산시 선부2동,7.136,0.048,0.8015,4.9373,2.8069,1.1564,2500,2500,2412.0333,2506.9833
생활정수,2016061421,시흥정수장,4127312314,경기도 안산시 선부2동,7.1336,0.0479,0.7916,5.1765,2.67,1.4552,2100,2900,2152.9167,2809.15
생활정수,2016061422,시흥정수장,4127312314,경기도 안산시 선부2동,7.1344,0.0478,0.7826,5.1511,2.5148,1.5555,2100,3200,2029.5833,3259.3667
생활정수,2016061423,시흥정수장,4127312314,경기도 안산시 선부2동,7.134,0.048,0.7754,5.3139,2.4299,1.4674,1700,2700,1751.05,2605.1167
생활정수,2016061424,시흥정수장,4127312314,경기도 안산시 선부2동,7.1351,0.0485,0.7706,5.6411,2.5075,1.5555,1900,1800,1854.0833,1840.45
생활정수,2016061501,시흥정수장,4127312314,경기도 안산시 선부2동,7.1372,0.0486,0.767,6.0984,2.6331,1.6044,1600,1700,1645.6,1694.1667
생활정수,2016061502,시흥정수장,4127312314,경기도 안산시 선부2동,7.1391,0.0488,0.7651,6.5864,2.7735,1.6553,1500,1202,1509,1214.85
생활정수,2016061503,시흥정수장,4127312314,경기도 안산시 선부2동,7.1407,0.0489,0.7679,6.9445,2.9768,1.5056,1700,1398,1696.3833,1341.6167
생활정수,2016061504,시흥정수장,4127312314,경기도 안산시 선부2동,7.1404,0.049,0.774,7.2686,3.2097,1.6047,1800,1100,1806.6,1069.35
생활정수,2016061505,시흥정수장,4127312314,경기도 안산시 선부2동,7.1411,0.0489,0.7811,7.3147,3.45,1.8549,1800,1198,1765.85,1268.65
생활정수,2016061506,시흥정수장,4127312314,경기도 안산시 선부2동,7.1392,0.0489,0.7848,7.256,3.6494,2.0046,1700,1604,1653.25,1539.15
생활정수,2016061507,시흥정수장,4127312314,경기도 안산시 선부2동,7.1407,0.0489,0.7902,7.1609,3.7087,1.9035,1700,1896,1722.25,1891.4667
생활정수,2016061508,시흥정수장,4127312314,경기도 안산시 선부2동,7.139,0.0489,0.791,7.0581,3.7161,1.8047,1700,2602,1680.1167,2605.8667
생활정수,2016061509,시흥정수장,4127312314,경기도 안산시 선부2동,7.1379,0.049,0.7926,7.0804,3.6607,1.655,2200,3000,2211.4667,3047.0667
생활정수,2016061510,시흥정수장,4127312314,경기도 안산시 선부2동,7.1357,0.0492,0.7972,7.0142,3.5423,1.455,2500,2800,2545.7333,2827.8667
생활정수,2016061511,시흥정수장,4127312314,경기도 안산시 선부2동,7.1328,0.0496,0.7933,7.0748,3.4791,1.3559,2700,2600,2581.4333,2469.9167
생활정수,2016061512,시흥정수장,4127312314,경기도 안산시 선부2동,7.1295,0.0491,0.7847,6.8661,3.4713,1.6551,2500,2200,2603.3,2256.7
생활정수,2016061513,시흥정수장,4127312314,경기도 안산시 선부2동,7.1261,0.0485,0.7786,6.9208,3.464,1.9038,2500,2598,2434.2667,2549.35
생활정수,2016061514,시흥정수장,4127312314,경기도 안산시 선부2동,7.1297,0.0482,0.7728,6.5554,3.3868,2.104,2800,2502,2781.3,2455.7167
생활정수,2016061515,시흥정수장,4127312314,경기도 안산시 선부2동,7.1276,0.0484,0.7655,6.5775,3.3612,1.8043,2700,2000,2707.8667,2049.2333
생활정수,2016061516,시흥정수장,4127312314,경기도 안산시 선부2동,7.1236,0.0484,0.7617,6.6126,3.3538,2.0534,2400,2100,2429.4,2115.3667
생활정수,2016061517,시흥정수장,4127312314,경기도 안산시 선부2동,7.1217,0.0482,0.7613,6.3276,3.2281,1.9538,2500,2500,2448.85,2521.0167
생활정수,2016061518,시흥정수장,4127312314,경기도 안산시 선부2동,7.1214,0.0478,0.7565,6.2433,3.1542,1.7047,2400,2800,2435.7,2715.6833
생활정수,2016061519,시흥정수장,4127312314,경기도 안산시 선부2동,7.1207,0.048,0.7537,5.8975,3.1173,1.5557,2600,2700,2549.1333,2762.1667
생활정수,2016061520,시흥정수장,4127312314,경기도 안산시 선부2동,7.12,0.048,0.7547,5.5132,3.047,1.4077,2600,2898,2605.8667,2887.8667
생활정수,2016061521,시흥정수장,4127312314,경기도 안산시 선부2동,7.1193,0.0482,0.7567,5.4182,2.9658,1.5632,2500,2902,2496.6833,2846.2167
생활정수,2016061522,시흥정수장,4127312314,경기도 안산시 선부2동,7.1209,0.0483,0.7589,5.4645,2.9103,1.7056,2300,2800,2254.0667,2783.9667
생활정수,2016061523,시흥정수장,4127312314,경기도 안산시 선부2동,7.1206,0.0483,0.7698,5.577,2.8766,1.6551,2100,2500,2151.1333,2505.8333
생활정수,2016061524,시흥정수장,4127312314,경기도 안산시 선부2동,7.12,0.0484,0.7811,5.7679,2.8622,1.655,2000,2000,1989.55,1971.8667
생활정수,2016061601,시흥정수장,4127312314,경기도 안산시 선부2동,7.1213,0.0483,0.7893,5.8776,2.9325,1.9039,2300,1500,2263.6833,1482.9833
생활정수,2016061602,시흥정수장,4127312314,경기도 안산시 선부2동,7.1221,0.0485,0.7956,6.1167,3.0767,1.9546,2400,1300,2375.3333,1295.5667
생활정수,2016061603,시흥정수장,4127312314,경기도 안산시 선부2동,7.1212,0.0486,0.8034,6.7823,3.2503,1.954,1800,1300,1797.9667,1241.35
생활정수,2016061604,시흥정수장,4127312314,경기도 안산시 선부2동,7.1213,0.0485,0.8109,7.2301,3.4241,1.8043,1800,1200,1806.7833,1240.5667
생활정수,2016061605,시흥정수장,4127312314,경기도 안산시 선부2동,7.1249,0.0484,0.8152,7.4985,3.5609,1.1564,1800,1300,1775.35,1299.9167
생활정수,2016061606,시흥정수장,4127312314,경기도 안산시 선부2동,7.1256,0.0486,0.818,7.5114,3.6866,1.3694,1800,1400,1788,1357.2833
생활정수,2016061607,시흥정수장,4127312314,경기도 안산시 선부2동,7.1262,0.0488,0.8183,7.5737,3.7494,1.5054,1700,1800,1673.1,1847.55
생활정수,2016061608,시흥정수장,4127312314,경기도 안산시 선부2동,7.1252,0.0492,0.8216,7.6927,3.6936,1.7829,1700,2802,1706.0667,2782.1333
생활정수,2016061609,시흥정수장,4127312314,경기도 안산시 선부2동,7.1249,0.0496,0.8256,7.484,3.6304,1.8554,2400,3198,2475.45,3192.5
생활정수,2016061610,시흥정수장,4127312314,경기도 안산시 선부2동,7.1255,0.0492,0.8237,6.9355,3.5673,1.5559,2800,3100,2723.0167,3112.2
생활정수,2016061611,시흥정수장,4127312314,경기도 안산시 선부2동,7.1249,0.0492,0.822,6.7443,3.4714,1.6046,2500,3000,2553.0833,2974.9
생활정수,2016061612,시흥정수장,4127312314,경기도 안산시 선부2동,7.123,0.0493,0.8217,6.5815,3.3789,1.4061,2600,2902,2606.2333,2903.65
생활정수,2016061613,시흥정수장,4127312314,경기도 안산시 선부2동,7.1238,0.0495,0.8212,6.2541,3.2975,1.4553,3000,2598,2963.4833,2558.2833
