생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),와부(정) 3단계 원수유입압력 (kg/cm2),와부(정) 4단계 원수유입압력 (kg/cm2),와부(정) #3유출유량 적산차 (m3),와부(정) #3정수지유출유량 순시 (m3/h),와부(정) #4정수지유출유량 순시 (m3/h),와부(정) 3단계 정수지#3-1 (m),와부(정) 3단계 정수지#3-2 (m),와부(정) 4단계 여과지정수지수위A (m),와부(정) 4단계 여과지정수지수위B (m)
생활정수,2016101501,와부정수장,4136012312,경기도 남양주시 와부읍,7.441,0.0436,0.875,2.399,0,3740,3739.0167,0.464,2.377,2.593,0.1225,0.0815
생활정수,2016101502,와부정수장,4136012312,경기도 남양주시 와부읍,7.4437,0.0436,0.8861,2.359,0,3520,3516.8167,0.9183,2.529,2.702,0.123,0.0815
생활정수,2016101503,와부정수장,4136012312,경기도 남양주시 와부읍,7.4434,0.0438,0.8829,2.244,0,3490,3474.4833,0.783,2.437,2.6485,0.123,0.0815
생활정수,2016101504,와부정수장,4136012312,경기도 남양주시 와부읍,7.4403,0.044,0.8827,2.307,0,2770,2770.6333,0.9763,2.7625,2.9235,0.1235,0.082
생활정수,2016101505,와부정수장,4136012312,경기도 남양주시 와부읍,7.4434,0.0443,0.8776,2.265,0,3020,3017.5667,0.7637,2.925,3.0765,0.1235,0.082
생활정수,2016101506,와부정수장,4136012312,경기도 남양주시 와부읍,7.4477,0.0442,0.8469,2.46,0,3420,3410.3833,1.2373,2.95,3.104,0.1235,0.0825
생활정수,2016101507,와부정수장,4136012312,경기도 남양주시 와부읍,7.4492,0.0442,0.8643,2.644,0,3300,3304.6,0.8893,3.028,3.177,0.1245,0.0825
생활정수,2016101508,와부정수장,4136012312,경기도 남양주시 와부읍,7.4509,0.0442,0.8455,2.55,0,3090,3094.8,1.2277,2.978,3.1685,0.1255,0.0835
생활정수,2016101509,와부정수장,4136012312,경기도 남양주시 와부읍,7.4529,0.0442,0.836,2.484,0,2930,2941.75,1.0633,3.0925,3.2715,0.126,0.0835
생활정수,2016101510,와부정수장,4136012312,경기도 남양주시 와부읍,7.454,0.0443,0.8415,2.124,0,3340,3352.5,0.377,2.922,3.1495,0.126,0.084
생활정수,2016101511,와부정수장,4136012312,경기도 남양주시 와부읍,7.4561,0.0441,0.8568,2.033,0,3600,3592.1667,0.2417,2.801,3.038,0.126,0.084
생활정수,2016101512,와부정수장,4136012312,경기도 남양주시 와부읍,7.4569,0.0442,0.8344,2.675,0,3640,3630.5333,0.0193,2.813,3.017,0.126,0.0835
생활정수,2016101513,와부정수장,4136012312,경기도 남양주시 와부읍,7.461,0.0441,0.8247,2.696,0,3970,3985.8167,0,2.8595,3.0125,0.1255,0.083
생활정수,2016101514,와부정수장,4136012312,경기도 남양주시 와부읍,7.4589,0.0439,0.8037,2.583,0,3980,3979.0833,0,2.773,2.9265,0.1245,0.083
생활정수,2016101515,와부정수장,4136012312,경기도 남양주시 와부읍,7.4458,0.0438,0.8207,2.585,0,3950,3945.2667,0,2.724,2.872,0.124,0.082
생활정수,2016101516,와부정수장,4136012312,경기도 남양주시 와부읍,7.4352,0.0437,0.8547,2.594,0,4170,4162.9333,0,2.7335,2.842,0.123,0.081
생활정수,2016101517,와부정수장,4136012312,경기도 남양주시 와부읍,7.4299,0.0435,0.8437,2.386,0,4350,4350.1833,0,2.572,2.6915,0.122,0.08
생활정수,2016101518,와부정수장,4136012312,경기도 남양주시 와부읍,7.425,0.0434,0.8525,2.705,0,4000,3989.7,0,2.494,2.626,0.121,0.079
생활정수,2016101519,와부정수장,4136012312,경기도 남양주시 와부읍,7.4233,0.0433,0.8841,2.768,0,3740,3737.4,0.0193,2.661,2.746,0.12,0.0785
생활정수,2016101520,와부정수장,4136012312,경기도 남양주시 와부읍,7.4245,0.0434,0.8777,2.187,0,3690,3691.75,0,2.5975,2.719,0.1185,0.078
생활정수,2016101521,와부정수장,4136012312,경기도 남양주시 와부읍,7.4229,0.0437,0.8576,2.334,0,3390,3369.25,0.0773,2.7175,2.8345,0.1185,0.078
생활정수,2016101522,와부정수장,4136012312,경기도 남양주시 와부읍,7.4272,0.0438,0.8678,2.675,0,3180,3189.6833,0,2.838,2.963,0.118,0.0775
생활정수,2016101523,와부정수장,4136012312,경기도 남양주시 와부읍,7.4351,0.044,0.8308,2.799,0,3180,3185.4333,0.2417,2.602,2.829,0.118,0.077
생활정수,2016101524,와부정수장,4136012312,경기도 남양주시 와부읍,7.4396,0.0441,0.8394,2.642,0,3410,3415.0333,0.2417,2.356,2.6525,0.118,0.0775
생활정수,2016101601,와부정수장,4136012312,경기도 남양주시 와부읍,7.4452,0.0441,0.8769,2.468,0,3510,3507.65,0.3577,2.0245,2.384,0.118,0.0775
생활정수,2016101602,와부정수장,4136012312,경기도 남양주시 와부읍,7.4603,0.0441,0.8346,2.311,0,3410,3398.5167,0.2997,2.291,2.545,0.1185,0.0775
생활정수,2016101603,와부정수장,4136012312,경기도 남양주시 와부읍,7.481,0.044,0.8286,2.521,0,3210,3214.9,0.522,2.416,2.644,0.119,0.078
생활정수,2016101604,와부정수장,4136012312,경기도 남양주시 와부읍,7.486,0.0441,0.8347,2.432,0,2770,2773.8667,0.377,2.4655,2.7155,0.119,0.0775
생활정수,2016101605,와부정수장,4136012312,경기도 남양주시 와부읍,7.4817,0.0441,0.8714,2.064,0,2830,2841.6,0.261,2.615,2.8455,0.12,0.078
생활정수,2016101606,와부정수장,4136012312,경기도 남양주시 와부읍,7.4804,0.0442,0.8799,2.067,0,2930,2927.2667,0.4253,2.7315,2.95,0.1205,0.078
생활정수,2016101607,와부정수장,4136012312,경기도 남양주시 와부읍,7.4809,0.0442,0.8339,2.189,0,3200,3202.5333,0.1643,2.7605,2.9765,0.121,0.0785
생활정수,2016101608,와부정수장,4136012312,경기도 남양주시 와부읍,7.4816,0.0441,0.8343,2.462,0,2970,2960.4167,0.5123,3.0755,3.222,0.121,0.079
생활정수,2016101609,와부정수장,4136012312,경기도 남양주시 와부읍,7.4816,0.0441,0.8365,2.25,0,3050,3049.8667,0.4737,3.062,3.2395,0.1215,0.0785
생활정수,2016101610,와부정수장,4136012312,경기도 남양주시 와부읍,7.4781,0.0442,0.8374,2.188,0,3270,3261.8167,0.348,2.924,3.1445,0.121,0.079
생활정수,2016101611,와부정수장,4136012312,경기도 남양주시 와부읍,7.4725,0.0443,0.882,2.127,0,3390,3395.9333,0.145,2.992,3.1805,0.121,0.079
생활정수,2016101612,와부정수장,4136012312,경기도 남양주시 와부읍,7.4719,0.0442,0.8512,2.172,0,3380,3368.1,0.0967,3.0305,3.208,0.121,0.079
생활정수,2016101613,와부정수장,4136012312,경기도 남양주시 와부읍,7.4719,0.0441,0.8241,2.216,0,3680,3689.4167,0.1063,2.9325,3.118,0.1205,0.079
생활정수,2016101614,와부정수장,4136012312,경기도 남양주시 와부읍,7.4663,0.0439,0.8323,2.16,0,3730,3719.7667,0.0387,2.87,3.0475,0.12,0.0785
생활정수,2016101615,와부정수장,4136012312,경기도 남양주시 와부읍,7.4592,0.0438,0.8534,2.188,0,3360,3981.8,0.0677,2.8185,2.9845,0.12,0.079
생활정수,2016101616,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101617,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101618,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101619,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101620,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101621,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101622,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101623,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101624,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101701,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101702,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101703,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101704,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101705,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101706,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101707,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101708,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101709,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101710,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101711,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101712,와부정수장,4136012312,경기도 남양주시 와부읍,7.4606,0.0439,0.844,2.188,0,0,4001,0,2.8185,2.9845,0.12,0.079
생활정수,2016101713,와부정수장,4136012312,경기도 남양주시 와부읍,7.4582,0.0436,0.8736,1.931,0,3860,4044.0667,0,2.7075,2.8685,0.1195,0.0785
생활정수,2016101714,와부정수장,4136012312,경기도 남양주시 와부읍,7.4354,0.0435,0.8892,2.139,0,3468,3884.6,0.029,2.7335,2.731,0.1215,0.0795
생활정수,2016101715,와부정수장,4136012312,경기도 남양주시 와부읍,7.4235,0.0433,0.8329,2.34,0,3680,3663.2167,0.0967,2.669,2.7115,0.121,0.079
생활정수,2016101716,와부정수장,4136012312,경기도 남양주시 와부읍,7.417,0.043,0.8026,2.187,0,3640,3634.4833,0,2.7775,2.8095,0.1205,0.079
생활정수,2016101717,와부정수장,4136012312,경기도 남양주시 와부읍,7.4137,0.043,0.8223,2.434,0,3330,3305.95,0,2.9385,2.9705,0.1195,0.079
생활정수,2016101718,와부정수장,4136012312,경기도 남양주시 와부읍,7.4092,0.0431,0.8499,2.521,0,2920,2915.55,0,2.965,3.0595,0.119,0.078
생활정수,2016101719,와부정수장,4136012312,경기도 남양주시 와부읍,7.4049,0.0433,0.8597,2.429,0,2730,2713.0333,0,2.9365,3.1,0.1185,0.078
생활정수,2016101720,와부정수장,4136012312,경기도 남양주시 와부읍,7.4006,0.0433,0.8583,2.644,0,3520,3528.3833,0.0773,2.7785,2.9785,0.118,0.078
생활정수,2016101721,와부정수장,4136012312,경기도 남양주시 와부읍,7.402,0.0434,0.865,2.33,0,3860,3861.5167,0.0387,2.7035,2.888,0.1175,0.0775
생활정수,2016101722,와부정수장,4136012312,경기도 남양주시 와부읍,7.4127,0.0434,0.8451,2.338,0,3860,3855.6667,0.2803,2.5885,2.772,0.1175,0.0775
생활정수,2016101723,와부정수장,4136012312,경기도 남양주시 와부읍,7.4211,0.0435,0.8469,2.28,0,3760,3809.8833,0.4737,2.855,2.9285,0.118,0.0775
생활정수,2016101724,와부정수장,4136012312,경기도 남양주시 와부읍,7.4257,0.0437,0.8661,2.462,0,3940,3870.6833,0.58,2.909,2.9575,0.118,0.078
생활정수,2016101801,와부정수장,4136012312,경기도 남양주시 와부읍,7.4263,0.0438,0.8745,2.277,0,3970,3963.45,0.2223,2.645,2.7645,0.118,0.0775
생활정수,2016101802,와부정수장,4136012312,경기도 남양주시 와부읍,7.4269,0.0439,0.8854,2.555,0,3470,3474.3667,0.9087,2.7495,2.8505,0.1185,0.078
생활정수,2016101803,와부정수장,4136012312,경기도 남양주시 와부읍,7.4342,0.044,0.8647,2.794,0,3580,3575.0167,0.8507,2.76,2.87,0.119,0.078
생활정수,2016101804,와부정수장,4136012312,경기도 남양주시 와부읍,7.4431,0.0439,0.8309,2.492,0,3150,3152.3167,1.2277,2.49,2.717,0.1195,0.0785
생활정수,2016101805,와부정수장,4136012312,경기도 남양주시 와부읍,7.4452,0.0439,0.8395,2.061,0,3480,3463.6333,0.986,2.2135,2.51,0.1205,0.0785
생활정수,2016101806,와부정수장,4136012312,경기도 남양주시 와부읍,7.4495,0.0439,0.8498,1.971,0,2780,2775.65,0.8603,2.499,2.719,0.1215,0.0795
생활정수,2016101807,와부정수장,4136012312,경기도 남양주시 와부읍,7.459,0.0438,0.8289,2.737,0,2840,2862.2,0.9957,3.0195,3.1105,0.1225,0.0805
생활정수,2016101808,와부정수장,4136012312,경기도 남양주시 와부읍,7.4657,0.0439,0.8471,2.736,0,3220,3221.35,0.9763,2.965,3.1025,0.123,0.0805
생활정수,2016101809,와부정수장,4136012312,경기도 남양주시 와부읍,7.4611,0.044,0.8444,2.619,0,2800,2794.4,0.986,3.088,3.2315,0.123,0.081
생활정수,2016101810,와부정수장,4136012312,경기도 남양주시 와부읍,7.4561,0.0439,0.8434,2.584,0,3160,3171.15,0.7637,3.04,3.2095,0.1235,0.081
생활정수,2016101811,와부정수장,4136012312,경기도 남양주시 와부읍,7.4529,0.044,0.829,2.583,0,3230,3229.9,0.4253,3.0345,3.191,0.1245,0.082
생활정수,2016101812,와부정수장,4136012312,경기도 남양주시 와부읍,7.4518,0.0439,0.8197,2.515,0,3240,3242.6167,0.1257,3.0085,3.1605,0.1245,0.082
생활정수,2016101813,와부정수장,4136012312,경기도 남양주시 와부읍,7.4516,0.0438,0.8023,2.46,0,3750,3741.2833,0.0097,2.8525,3.008,0.124,0.0815
생활정수,2016101814,와부정수장,4136012312,경기도 남양주시 와부읍,7.4485,0.0438,0.8049,2.399,0,3810,3808.9667,0,2.818,2.941,0.1235,0.0815
생활정수,2016101815,와부정수장,4136012312,경기도 남양주시 와부읍,7.4448,0.0431,0.8123,2.124,0,3840,3838.75,0,2.6085,2.7555,0.123,0.0805
생활정수,2016101816,와부정수장,4136012312,경기도 남양주시 와부읍,7.4383,0.0428,0.8068,2.147,0,3690,3751.4,0,2.4985,2.645,0.122,0.08
생활정수,2016101817,와부정수장,4136012312,경기도 남양주시 와부읍,7.4343,0.0427,0.8399,2.311,0,3610,3550.1,0,2.7945,2.849,0.1215,0.0795
생활정수,2016101818,와부정수장,4136012312,경기도 남양주시 와부읍,7.4324,0.0426,0.8432,2.277,0,3510,3547.7833,0,2.8185,2.8915,0.1205,0.0785
생활정수,2016101819,와부정수장,4136012312,경기도 남양주시 와부읍,7.4246,0.0427,0.8507,2.46,0,3400,3344.35,0,2.6495,2.8065,0.12,0.0785
생활정수,2016101820,와부정수장,4136012312,경기도 남양주시 와부읍,7.4172,0.0429,0.8754,2.37,0,3030,3018.7333,0.0677,2.53,2.7525,0.119,0.0785
생활정수,2016101821,와부정수장,4136012312,경기도 남양주시 와부읍,7.4145,0.0427,0.876,2.25,0,3380,3394.25,0.0387,2.2945,2.5765,0.1185,0.0775
생활정수,2016101822,와부정수장,4136012312,경기도 남양주시 와부읍,7.4214,0.0427,0.8655,2.399,0,3420,3402.9,0.145,2.5145,2.7075,0.1185,0.0775
생활정수,2016101823,와부정수장,4136012312,경기도 남양주시 와부읍,7.4361,0.0429,0.8367,2.492,0,3520,3526.0833,0.2997,2.619,2.773,0.119,0.077
생활정수,2016101824,와부정수장,4136012312,경기도 남양주시 와부읍,7.4421,0.043,0.8351,2.46,0,3480,3532.5932,0.3441,2.4985,2.692,0.1185,0.0775
생활정수,2016101901,와부정수장,4136012312,경기도 남양주시 와부읍,7.4397,0.0432,0.8656,2.614,0,3640,3632.6833,0.5607,2.585,2.7375,0.119,0.0775
생활정수,2016101902,와부정수장,4136012312,경기도 남양주시 와부읍,7.4425,0.0432,0.8493,2.5,0,3440,3439.8667,1.1117,2.5385,2.7125,0.119,0.0775
생활정수,2016101903,와부정수장,4136012312,경기도 남양주시 와부읍,7.4453,0.0434,0.8219,2.703,0,3050,2992.6667,1.2663,2.519,2.724,0.119,0.0775
생활정수,2016101904,와부정수장,4136012312,경기도 남양주시 와부읍,7.4459,0.0433,0.8366,2.439,0,2820,2856.6167,0.7443,2.4915,2.726,0.12,0.078
생활정수,2016101905,와부정수장,4136012312,경기도 남양주시 와부읍,7.4473,0.0434,0.8325,2.338,0,2750,2765.45,0.7927,2.6295,2.8475,0.1205,0.078
생활정수,2016101906,와부정수장,4136012312,경기도 남양주시 와부읍,7.4522,0.0435,0.8006,2.548,0,2100,2042.6667,0.4833,2.9085,3.105,0.121,0.0785
생활정수,2016101907,와부정수장,4136012312,경기도 남양주시 와부읍,7.4545,0.0436,0.7858,2.399,0,3200,3254.7833,0.435,2.938,3.123,0.121,0.0785
생활정수,2016101908,와부정수장,4136012312,경기도 남양주시 와부읍,7.4531,0.0437,0.8093,2.557,0,3400,3342.9167,0.9377,2.952,3.126,0.1215,0.079
생활정수,2016101909,와부정수장,4136012312,경기도 남양주시 와부읍,7.453,0.0436,0.807,2.703,0,3350,3347.8,0.4447,3.039,3.1845,0.1215,0.079
생활정수,2016101910,와부정수장,4136012312,경기도 남양주시 와부읍,7.4511,0.0436,0.7973,2.372,0,3480,3473.3333,0.377,2.9745,3.129,0.1215,0.079
생활정수,2016101911,와부정수장,4136012312,경기도 남양주시 와부읍,7.4458,0.0436,0.8189,2.24,0,4060,4056.5,0.2127,2.9385,3.0485,0.1215,0.079
생활정수,2016101912,와부정수장,4136012312,경기도 남양주시 와부읍,7.4415,0.0436,0.8391,2.385,0,4130,4207.2333,0.0097,2.759,2.8685,0.1215,0.079
생활정수,2016101913,와부정수장,4136012312,경기도 남양주시 와부읍,7.4367,0.0434,0.8112,2.338,0,4210,4127.7333,0,2.8075,2.8565,0.121,0.079
생활정수,2016101914,와부정수장,4136012312,경기도 남양주시 와부읍,7.4295,0.0432,0.7969,2.459,0,4160,4220.05,0,2.6975,2.75,0.1205,0.0785
생활정수,2016101915,와부정수장,4136012312,경기도 남양주시 와부읍,7.4202,0.043,0.797,2.523,0,4300,4229.2167,0,2.5025,2.587,0.12,0.0775
생활정수,2016101916,와부정수장,4136012312,경기도 남양주시 와부읍,7.4155,0.0431,0.8183,2.34,0,3980,3979.5,0,2.584,2.6315,0.1195,0.077
생활정수,2016101917,와부정수장,4136012312,경기도 남양주시 와부읍,7.4172,0.043,0.7853,2.368,0,4030,4032.3833,0,2.59,2.627,0.119,0.076
생활정수,2016101918,와부정수장,4136012312,경기도 남양주시 와부읍,7.4131,0.043,0.8067,2.338,0,3800,3797.3833,0,2.661,2.691,0.118,0.0755
생활정수,2016101919,와부정수장,4136012312,경기도 남양주시 와부읍,7.408,0.0431,0.8481,2.427,0,3390,3378.6833,0.0097,2.6915,2.7585,0.117,0.0755
생활정수,2016101920,와부정수장,4136012312,경기도 남양주시 와부읍,7.407,0.0431,0.852,2.675,0,2960,2952.4,0,2.945,3.0025,0.117,0.0755
생활정수,2016101921,와부정수장,4136012312,경기도 남양주시 와부읍,7.4103,0.0433,0.8381,2.796,0,2650,2643.8833,0.116,3.133,3.2175,0.117,0.0755
생활정수,2016101922,와부정수장,4136012312,경기도 남양주시 와부읍,7.4126,0.0434,0.8081,2.766,0,3010,3022.0333,0.1547,2.8565,3.061,0.1165,0.0755
생활정수,2016101923,와부정수장,4136012312,경기도 남양주시 와부읍,7.4137,0.0436,0.7843,2.42,0,3150,3149.15,0.3673,2.653,2.9165,0.1165,0.0755
생활정수,2016101924,와부정수장,4136012312,경기도 남양주시 와부읍,7.4158,0.0437,0.8,2.443,0,3730,3741.6333,0.493,2.371,2.664,0.1165,0.0755
생활정수,2016102001,와부정수장,4136012312,경기도 남양주시 와부읍,7.4266,0.0437,0.818,2.521,0,3870,3862.8667,0.7927,2.4995,2.6995,0.117,0.0755
생활정수,2016102002,와부정수장,4136012312,경기도 남양주시 와부읍,7.4406,0.0437,0.8518,2.456,0,3510,3527.7333,0.5123,2.555,2.733,0.1175,0.0755
생활정수,2016102003,와부정수장,4136012312,경기도 남양주시 와부읍,7.4425,0.0437,0.8745,2.454,0,3390,3390.7833,1.4693,2.4525,2.6665,0.118,0.076
생활정수,2016102004,와부정수장,4136012312,경기도 남양주시 와부읍,7.4387,0.0436,0.8764,2.462,0,3210,3216.6,0.725,2.5095,2.714,0.119,0.0765
생활정수,2016102005,와부정수장,4136012312,경기도 남양주시 와부읍,7.4379,0.0436,0.852,2.065,0,3010,2999,1.102,2.52,2.738,0.1195,0.077
생활정수,2016102006,와부정수장,4136012312,경기도 남양주시 와부읍,7.4382,0.0436,0.8195,2.184,0,2900,2881.2667,1.537,2.8475,2.9885,0.12,0.0775
생활정수,2016102007,와부정수장,4136012312,경기도 남양주시 와부읍,7.438,0.0436,0.8165,2.736,0,2690,2697.8333,1.2663,3.112,3.229,0.1205,0.078
생활정수,2016102008,와부정수장,4136012312,경기도 남양주시 와부읍,7.4369,0.0436,0.7937,2.858,0,2760,2749.7167,0.7153,3.0155,3.2045,0.121,0.0785
생활정수,2016102009,와부정수장,4136012312,경기도 남양주시 와부읍,7.4306,0.0436,0.8072,2.462,0,3260,3265.8,0.8507,2.8915,3.1125,0.122,0.079
생활정수,2016102010,와부정수장,4136012312,경기도 남양주시 와부읍,7.4259,0.0436,0.8351,2.552,0,3410,3403.0333,0.3383,3.014,3.1785,0.122,0.079
생활정수,2016102011,와부정수장,4136012312,경기도 남양주시 와부읍,7.4282,0.0436,0.8181,2.615,0,3420,3408.85,0.29,3.106,3.237,0.122,0.0795
생활정수,2016102012,와부정수장,4136012312,경기도 남양주시 와부읍,7.4294,0.0439,0.8159,2.615,0,3720,3711.8833,0.0097,3.0165,3.156,0.122,0.079
생활정수,2016102013,와부정수장,4136012312,경기도 남양주시 와부읍,7.4249,0.0438,0.8325,2.371,0,3030,3027.25,0.0677,3.183,3.2995,0.123,0.0795
생활정수,2016102014,와부정수장,4136012312,경기도 남양주시 와부읍,7.4197,0.0438,0.836,2.635,0,3120,3099.65,0,3.225,3.3495,0.1225,0.0785
생활정수,2016102015,와부정수장,4136012312,경기도 남양주시 와부읍,7.4154,0.0437,0.8093,2.247,0,3430,3417.7333,0,3.088,3.2475,0.1215,0.0785
생활정수,2016102016,와부정수장,4136012312,경기도 남양주시 와부읍,7.4107,0.0435,0.7841,2.063,0,3510,3512.55,0,2.9305,3.1225,0.121,0.078
생활정수,2016102017,와부정수장,4136012312,경기도 남양주시 와부읍,7.4082,0.0434,0.8043,2.125,0,3900,3902.25,0,2.8465,3.0175,0.1185,0.076
생활정수,2016102018,와부정수장,4136012312,경기도 남양주시 와부읍,7.4116,0.0434,0.8177,2.277,0,3340,3336.8833,0,2.959,3.099,0.118,0.076
생활정수,2016102019,와부정수장,4136012312,경기도 남양주시 와부읍,7.4125,0.0434,0.825,2.46,0,3630,3613.1,0,3.0615,3.1565,0.1165,0.0755
생활정수,2016102020,와부정수장,4136012312,경기도 남양주시 와부읍,7.4072,0.043,0.8637,2.768,0,3320,3335.6833,0,2.9665,3.1065,0.1165,0.0745
생활정수,2016102021,와부정수장,4136012312,경기도 남양주시 와부읍,7.4049,0.0427,0.8598,2.731,0,3290,3290.7833,0.029,2.97,3.1185,0.1165,0.0745
생활정수,2016102022,와부정수장,4136012312,경기도 남양주시 와부읍,7.4109,0.0429,0.838,2.707,0,2970,2977.9,0.0773,2.9055,3.1,0.1165,0.0745
생활정수,2016102023,와부정수장,4136012312,경기도 남양주시 와부읍,7.4196,0.0429,0.8097,2.738,0,3140,3134.5833,0.203,2.7485,2.9895,0.117,0.0745
생활정수,2016102024,와부정수장,4136012312,경기도 남양주시 와부읍,7.4288,0.043,0.8194,2.736,0,3490,3495.3667,0.058,2.595,2.8545,0.117,0.0755
생활정수,2016102101,와부정수장,4136012312,경기도 남양주시 와부읍,7.44,0.0431,0.8373,2.198,0,3660,3734.3833,0.29,2.355,2.645,0.117,0.0755
생활정수,2016102102,와부정수장,4136012312,경기도 남양주시 와부읍,7.4524,0.0431,0.8304,2.491,0,3550,3471.6167,0.3963,2.4515,2.6835,0.118,0.0755
생활정수,2016102103,와부정수장,4136012312,경기도 남양주시 와부읍,7.4635,0.043,0.8359,2.13,0,3380,3431.8,0.2707,2.4135,2.6475,0.119,0.0765
생활정수,2016102104,와부정수장,4136012312,경기도 남양주시 와부읍,7.4669,0.043,0.8496,2.128,0,3500,3487.55,0.6767,2.482,2.681,0.1195,0.0765
생활정수,2016102105,와부정수장,4136012312,경기도 남양주시 와부읍,7.4659,0.043,0.862,2.153,0,3270,3221.2167,0.2997,2.4885,2.69,0.1195,0.077
생활정수,2016102106,와부정수장,4136012312,경기도 남양주시 와부읍,7.4633,0.043,0.8318,2.216,0,3240,3230.4333,0.3867,2.7905,2.9095,0.12,0.0775
생활정수,2016102107,와부정수장,4136012312,경기도 남양주시 와부읍,7.459,0.0431,0.8186,2.368,0,3640,3652.05,0.5317,2.8165,2.9275,0.12,0.0775
생활정수,2016102108,와부정수장,4136012312,경기도 남양주시 와부읍,7.4512,0.0432,0.8314,2.371,0,3550,3545.3833,0.5993,2.9075,2.998,0.12,0.0775
생활정수,2016102109,와부정수장,4136012312,경기도 남양주시 와부읍,7.4448,0.0433,0.8632,2.785,0,3530,3538.7833,0.1547,3.035,3.098,0.12,0.078
생활정수,2016102110,와부정수장,4136012312,경기도 남양주시 와부읍,7.4431,0.0432,0.8589,2.657,0,3420,3440.2667,0.3673,3.001,3.0975,0.1205,0.078
생활정수,2016102111,와부정수장,4136012312,경기도 남양주시 와부읍,7.442,0.0433,0.8411,2.523,0,3520,3518.65,0.087,2.8245,2.9725,0.1205,0.078
생활정수,2016102112,와부정수장,4136012312,경기도 남양주시 와부읍,7.4403,0.0433,0.8375,2.432,0,4010,4075.4,0.1643,2.77,2.892,0.1205,0.078
생활정수,2016102113,와부정수장,4136012312,경기도 남양주시 와부읍,7.4457,0.0427,0.8139,2.489,0,4410,4336.05,0,2.7335,2.8095,0.12,0.0775
생활정수,2016102114,와부정수장,4136012312,경기도 남양주시 와부읍,7.4456,0.0426,0.8108,2.37,0,4130,4162.6333,0.0387,2.5955,2.6865,0.1195,0.077
생활정수,2016102115,와부정수장,4136012312,경기도 남양주시 와부읍,7.44,0.0424,0.8216,2.338,0,3930,3860.9833,0.0193,2.742,2.782,0.119,0.076
생활정수,2016102116,와부정수장,4136012312,경기도 남양주시 와부읍,7.4342,0.0423,0.8306,2.428,0,3590,3659.3833,0.0967,2.9285,2.935,0.118,0.0765
