생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),수지(정) 1계열정수지#1 수위,수지(정) 1계열정수지#2 수위,수지(정) 2계열정수지#1 수위,수지(정) 2계열정수지#2 수위,수지(정) 6단계 정수지 수위 #1,수지(정) 6단계 정수지 수위 #2,수지(정) 송수 압력,수도권 수지(정) 5단계 송수유량 적산차,수지(정) 송수 유량 순시
생활정수,2016061208,수지정수장,4146512316,경기도 용인시 상현동,7.2478,0.0415,0.7903,4.2381,4.1272,4.2422,4.2365,4.1263,4.0655,0.6911,235,23268.55
생활정수,2016061209,수지정수장,4146512316,경기도 용인시 상현동,7.2375,0.0411,0.7905,4.2599,4.1034,4.2698,4.2565,4.1904,4.1313,0.6776,255,25362.9333
생활정수,2016061210,수지정수장,4146512316,경기도 용인시 상현동,7.2328,0.0408,0.7985,4.0963,3.9923,4.1038,4.0872,4.1098,4.0492,0.6648,285,28291.3667
생활정수,2016061211,수지정수장,4146512316,경기도 용인시 상현동,7.2225,0.0411,0.8074,3.7992,3.7404,3.8651,3.8119,3.8388,3.7883,0.6037,338,33663.2833
생활정수,2016061212,수지정수장,4146512316,경기도 용인시 상현동,7.2198,0.0403,0.8112,3.548,3.5104,3.6366,3.5634,3.5628,3.5224,0.579,366,36456.4667
생활정수,2016061213,수지정수장,4146512316,경기도 용인시 상현동,7.2161,0.0404,0.7942,3.3652,3.3227,3.4452,3.3581,3.414,3.391,0.5687,356,35467.4833
생활정수,2016061214,수지정수장,4146512316,경기도 용인시 상현동,7.2157,0.0404,0.7743,3.2053,3.1717,3.2887,3.1836,3.2489,3.2455,0.5552,341,33870.2667
생활정수,2016061215,수지정수장,4146512316,경기도 용인시 상현동,7.215,0.0404,0.7701,3.01,2.9755,3.1118,2.9895,3.0846,3.1044,0.5483,347,34664.4833
생활정수,2016061216,수지정수장,4146512316,경기도 용인시 상현동,7.2138,0.0402,0.7657,2.9146,2.8782,3.014,2.9002,2.9372,2.9576,0.5405,335,33508.2333
생활정수,2016061217,수지정수장,4146512316,경기도 용인시 상현동,7.2214,0.041,0.7496,2.7988,2.761,2.8922,2.779,2.804,2.8103,0.524,325,32240.4333
생활정수,2016061218,수지정수장,4146512316,경기도 용인시 상현동,7.227,0.0405,0.7428,2.766,2.7223,2.8484,2.7435,2.7986,2.8107,0.5309,308,30878.3667
생활정수,2016061219,수지정수장,4146512316,경기도 용인시 상현동,7.2305,0.0397,0.7529,2.6956,2.6718,2.7858,2.672,2.7521,2.768,0.5169,312,31100.7667
생활정수,2016061220,수지정수장,4146512316,경기도 용인시 상현동,7.2323,0.0392,0.7643,2.5928,2.5795,2.6921,2.5674,2.6619,2.6814,0.5064,324,32307.9833
생활정수,2016061221,수지정수장,4146512316,경기도 용인시 상현동,7.2305,0.039,0.783,2.3915,2.3934,2.509,2.3663,2.4788,2.511,0.4764,348,34771.5667
생활정수,2016061222,수지정수장,4146512316,경기도 용인시 상현동,7.2356,0.0393,0.8078,2.2457,2.251,2.3558,2.2148,2.2828,2.3042,0.4682,338,33406.75
생활정수,2016061223,수지정수장,4146512316,경기도 용인시 상현동,7.2392,0.0397,0.8072,2.1717,2.1807,2.2925,2.1469,2.2114,2.2333,0.4602,330,32958.4667
생활정수,2016061224,수지정수장,4146512316,경기도 용인시 상현동,7.2418,0.0397,0.7973,2.1201,2.0689,2.2263,2.0614,2.1227,2.1459,0.4668,311,30906.8333
생활정수,2016061301,수지정수장,4146512316,경기도 용인시 상현동,7.2483,0.0397,0.7854,2.1463,2.1381,2.239,2.1145,2.1405,2.1579,0.481,299,29733.6333
생활정수,2016061302,수지정수장,4146512316,경기도 용인시 상현동,7.2505,0.0394,0.7931,2.2209,2.2068,2.2999,2.1861,2.2157,2.2349,0.4787,273,27091.6
생활정수,2016061303,수지정수장,4146512316,경기도 용인시 상현동,7.251,0.0395,0.7971,2.5378,2.492,2.5832,2.5012,2.4471,2.4347,0.5334,228,22782.2333
생활정수,2016061304,수지정수장,4146512316,경기도 용인시 상현동,7.2522,0.0402,0.7978,2.9057,2.8362,2.9199,2.8584,2.7566,2.7365,0.5776,208,20555.2833
생활정수,2016061305,수지정수장,4146512316,경기도 용인시 상현동,7.2508,0.0411,0.7894,3.3842,3.3036,3.3851,3.3542,3.1927,3.1549,0.6225,174,17181.2
생활정수,2016061306,수지정수장,4146512316,경기도 용인시 상현동,7.2486,0.0409,0.7873,3.8126,3.7222,3.8141,3.8012,3.6033,3.5524,0.6675,189,18700.7333
생활정수,2016061307,수지정수장,4146512316,경기도 용인시 상현동,7.2474,0.0411,0.7839,4.1856,4.098,4.2057,4.1966,3.9887,3.9284,0.6904,211,20815.3333
생활정수,2016061308,수지정수장,4146512316,경기도 용인시 상현동,7.2413,0.0412,0.782,4.2207,4.1419,4.2538,4.2334,4.1279,4.0624,0.6627,274,27368.3167
생활정수,2016061309,수지정수장,4146512316,경기도 용인시 상현동,7.2387,0.0412,0.7808,4.0445,3.9859,4.1097,4.072,3.9999,3.9444,0.6426,340,33860.5833
생활정수,2016061310,수지정수장,4146512316,경기도 용인시 상현동,7.2337,0.0416,0.7928,3.7985,3.722,3.8739,3.8046,3.7617,3.7158,0.6144,354,35180.1333
생활정수,2016061311,수지정수장,4146512316,경기도 용인시 상현동,7.2273,0.0418,0.8094,3.5926,3.5498,3.6739,3.6083,3.5867,3.5426,0.5904,356,35455.6333
생활정수,2016061312,수지정수장,4146512316,경기도 용인시 상현동,7.2272,0.041,0.8214,3.4442,3.3955,3.5304,3.457,3.4259,3.3964,0.5819,354,35313.6667
생활정수,2016061313,수지정수장,4146512316,경기도 용인시 상현동,7.2286,0.0409,0.8163,3.2629,3.2207,3.3501,3.2491,3.25,3.2415,0.5618,348,34528.9167
생활정수,2016061314,수지정수장,4146512316,경기도 용인시 상현동,7.2319,0.0404,0.7906,3.1496,3.0359,3.2311,3.1303,3.1269,3.1329,0.5645,323,32111.15
생활정수,2016061315,수지정수장,4146512316,경기도 용인시 상현동,7.2306,0.0398,0.7658,3.1692,3.0527,3.2416,3.1408,3.0901,3.0889,0.568,289,28604.9
생활정수,2016061316,수지정수장,4146512316,경기도 용인시 상현동,7.2344,0.0401,0.75,3.2018,3.1472,3.2828,3.1958,3.0844,3.0733,0.5776,286,28402.6
생활정수,2016061317,수지정수장,4146512316,경기도 용인시 상현동,7.233,0.0404,0.7405,3.2935,3.2356,3.3502,3.2669,3.1447,3.1301,0.5893,277,27312.2667
생활정수,2016061318,수지정수장,4146512316,경기도 용인시 상현동,7.2306,0.0401,0.7406,3.3007,3.1958,3.3822,3.2845,3.0964,3.0865,0.5799,295,29324.8
생활정수,2016061319,수지정수장,4146512316,경기도 용인시 상현동,7.2224,0.0403,0.7452,3.2104,3.1716,3.299,3.206,3.0834,3.0747,0.5675,309,30503.6
생활정수,2016061320,수지정수장,4146512316,경기도 용인시 상현동,7.2199,0.0393,0.7582,3.0533,3.0367,3.1728,3.0463,2.9624,2.9655,0.5355,340,33946.15
생활정수,2016061321,수지정수장,4146512316,경기도 용인시 상현동,7.2226,0.039,0.7698,2.8336,2.8274,2.9624,2.8169,2.8473,2.8628,0.5096,359,35757.8
생활정수,2016061322,수지정수장,4146512316,경기도 용인시 상현동,7.2234,0.0388,0.7794,2.5331,2.5286,2.6597,2.5138,2.6105,2.6357,0.4886,368,36788.2833
생활정수,2016061323,수지정수장,4146512316,경기도 용인시 상현동,7.2339,0.0387,0.793,2.3098,2.3203,2.4353,2.2793,2.3482,2.3696,0.4684,361,35897.5333
생활정수,2016061324,수지정수장,4146512316,경기도 용인시 상현동,7.2404,0.0389,0.7975,2.0466,2.062,2.1668,2.0006,2.1354,2.1679,0.4412,356,35408.6167
생활정수,2016061401,수지정수장,4146512316,경기도 용인시 상현동,7.2459,0.0389,0.814,2.0267,2.0179,2.1167,1.9866,2.0897,2.1091,0.4689,318,31505.2167
생활정수,2016061402,수지정수장,4146512316,경기도 용인시 상현동,7.2524,0.0392,0.8309,2.274,2.2382,2.3199,2.219,2.2593,2.2693,0.5101,246,24460.45
생활정수,2016061403,수지정수장,4146512316,경기도 용인시 상현동,7.2555,0.0391,0.8293,2.4767,2.4339,2.5108,2.4145,2.4736,2.4774,0.5201,236,23471.1333
생활정수,2016061404,수지정수장,4146512316,경기도 용인시 상현동,7.2515,0.0392,0.8221,2.7375,2.6878,2.7844,2.6992,2.6853,2.6845,0.5712,236,23506.3833
생활정수,2016061405,수지정수장,4146512316,경기도 용인시 상현동,7.2499,0.0397,0.8119,3.1968,3.1191,3.2026,3.1447,3.0466,3.0251,0.6094,191,18954.8833
생활정수,2016061406,수지정수장,4146512316,경기도 용인시 상현동,7.2461,0.0396,0.7986,3.5985,3.4758,3.6199,3.5782,3.4634,3.4343,0.6538,196,19408.6333
생활정수,2016061407,수지정수장,4146512316,경기도 용인시 상현동,7.2343,0.0399,0.7945,4.1232,3.998,4.1591,4.1362,3.9444,3.8977,0.676,181,18014.7667
생활정수,2016061408,수지정수장,4146512316,경기도 용인시 상현동,7.229,0.0404,0.7968,4.0803,3.9926,4.1113,4.0863,4.0718,4.0204,0.6483,299,29769.6667
생활정수,2016061409,수지정수장,4146512316,경기도 용인시 상현동,7.2194,0.041,0.7941,3.9241,3.8585,3.9846,3.9444,3.9838,3.9368,0.6408,345,34212.8
생활정수,2016061410,수지정수장,4146512316,경기도 용인시 상현동,7.2117,0.0416,0.7913,3.7688,3.7126,3.8419,3.7898,3.8527,3.8104,0.6078,352,35162.5
생활정수,2016061411,수지정수장,4146512316,경기도 용인시 상현동,7.2031,0.0416,0.7786,3.5082,3.4503,3.5822,3.5115,3.6325,3.6015,0.5877,364,36260.3167
생활정수,2016061412,수지정수장,4146512316,경기도 용인시 상현동,7.1989,0.0415,0.7755,3.2952,3.1934,3.3907,3.2871,3.4178,3.4125,0.5607,357,35492.1667
생활정수,2016061413,수지정수장,4146512316,경기도 용인시 상현동,7.2003,0.0416,0.7775,3.1002,3.051,3.1938,3.0841,3.1912,3.1943,0.5572,347,34356.6
생활정수,2016061414,수지정수장,4146512316,경기도 용인시 상현동,7.2065,0.0411,0.7701,3.1679,3.098,3.2283,3.1476,3.1524,3.1502,0.5847,284,28238.3
생활정수,2016061415,수지정수장,4146512316,경기도 용인시 상현동,7.2107,0.041,0.7812,3.1642,3.0533,3.2329,3.1217,3.1565,3.1635,0.5753,284,28040.5833
생활정수,2016061416,수지정수장,4146512316,경기도 용인시 상현동,7.2135,0.0404,0.7893,3.1149,3.0214,3.1969,3.0704,3.1221,3.1317,0.5563,296,29260.4333
생활정수,2016061417,수지정수장,4146512316,경기도 용인시 상현동,7.2067,0.0409,0.7906,3.0189,2.9779,3.1045,3.0012,3.0059,3.0075,0.5563,317,31609.1167
생활정수,2016061418,수지정수장,4146512316,경기도 용인시 상현동,7.2053,0.0405,0.8005,2.9641,2.9343,3.0649,2.9545,2.8943,2.8977,0.5504,325,32392.8333
생활정수,2016061419,수지정수장,4146512316,경기도 용인시 상현동,7.2051,0.0403,0.8132,2.9649,2.9424,3.0505,2.9425,2.8287,2.8198,0.5556,294,29214.8833
생활정수,2016061420,수지정수장,4146512316,경기도 용인시 상현동,7.2105,0.0398,0.8301,2.8182,2.8086,2.9319,2.8054,2.7221,2.7277,0.5286,329,32625.4667
생활정수,2016061421,수지정수장,4146512316,경기도 용인시 상현동,7.2128,0.0396,0.8355,2.6724,2.6292,2.8004,2.6605,2.6432,2.67,0.5053,342,34218.0833
생활정수,2016061422,수지정수장,4146512316,경기도 용인시 상현동,7.2136,0.04,0.838,2.4958,2.4978,2.6145,2.4761,2.4879,2.5075,0.4888,341,33895.7833
생활정수,2016061423,수지정수장,4146512316,경기도 용인시 상현동,7.2215,0.0404,0.8401,2.2498,2.2655,2.3728,2.2172,2.2893,2.31,0.4631,352,34872.2
생활정수,2016061424,수지정수장,4146512316,경기도 용인시 상현동,7.2297,0.0411,0.845,2.0935,2.1315,2.2271,2.0515,2.0844,2.106,0.4581,345,34212.9833
생활정수,2016061501,수지정수장,4146512316,경기도 용인시 상현동,7.2416,0.0414,0.8394,2.0873,2.0965,2.2023,2.0607,1.9936,2.0036,0.4638,320,31811.4167
생활정수,2016061502,수지정수장,4146512316,경기도 용인시 상현동,7.256,0.0416,0.8239,2.1641,2.1299,2.2227,2.1226,2.0647,2.0661,0.4915,276,27277.6167
생활정수,2016061503,수지정수장,4146512316,경기도 용인시 상현동,7.2622,0.0416,0.8145,2.4829,2.4081,2.5497,2.439,2.2796,2.2577,0.5323,221,21855.9167
생활정수,2016061504,수지정수장,4146512316,경기도 용인시 상현동,7.2599,0.0418,0.7973,2.8184,2.7235,2.8709,2.7826,2.6409,2.6318,0.5705,212,20912.2833
생활정수,2016061505,수지정수장,4146512316,경기도 용인시 상현동,7.2585,0.0432,0.7916,3.2665,3.1952,3.2826,3.2308,3.0161,2.9835,0.6156,193,19171.8333
생활정수,2016061506,수지정수장,4146512316,경기도 용인시 상현동,7.2604,0.0434,0.8143,3.6593,3.567,3.6551,3.6421,3.461,3.4202,0.6518,183,18079.0667
생활정수,2016061507,수지정수장,4146512316,경기도 용인시 상현동,7.259,0.0434,0.8101,4.0221,3.9288,4.0212,4.0149,3.81,3.7581,0.6852,211,20916.0167
생활정수,2016061508,수지정수장,4146512316,경기도 용인시 상현동,7.2627,0.0435,0.8148,4.1404,4.0682,4.1893,4.1676,3.985,3.9318,0.6673,271,27084.35
생활정수,2016061509,수지정수장,4146512316,경기도 용인시 상현동,7.27,0.0441,0.8028,4.1203,4.0528,4.173,4.147,3.9972,3.9407,0.6547,310,30828.85
생활정수,2016061510,수지정수장,4146512316,경기도 용인시 상현동,7.2671,0.045,0.8086,4.0369,3.9215,4.0987,4.0641,3.9425,3.8918,0.6467,322,31808.2333
생활정수,2016061511,수지정수장,4146512316,경기도 용인시 상현동,7.2708,0.0457,0.8087,3.9011,3.7721,3.9541,3.9079,3.8214,3.7766,0.6309,330,32493.6167
생활정수,2016061512,수지정수장,4146512316,경기도 용인시 상현동,7.2696,0.0448,0.8117,3.8946,3.8287,3.9568,3.9141,3.7316,3.6691,0.6353,298,29457.7167
생활정수,2016061513,수지정수장,4146512316,경기도 용인시 상현동,7.2732,0.0433,0.8118,3.9071,3.8478,3.9668,3.9272,3.7391,3.6893,0.6442,300,29827.6333
생활정수,2016061514,수지정수장,4146512316,경기도 용인시 상현동,7.2737,0.0421,0.7934,3.8506,3.7055,3.8799,3.844,3.7994,3.7533,0.6479,298,29567.6333
생활정수,2016061515,수지정수장,4146512316,경기도 용인시 상현동,7.2747,0.041,0.7615,3.6997,3.5617,3.7278,3.6861,3.7056,3.666,0.6151,300,29707.0333
생활정수,2016061516,수지정수장,4146512316,경기도 용인시 상현동,7.2744,0.0403,0.7492,3.3926,3.3159,3.4129,3.3516,3.4935,3.4615,0.5806,316,31262.6
생활정수,2016061517,수지정수장,4146512316,경기도 용인시 상현동,7.2755,0.0406,0.7368,3.2168,3.1528,3.2505,3.1814,3.1963,3.1809,0.5705,288,28749.7059
생활정수,2016061518,수지정수장,4146512316,경기도 용인시 상현동,7.2818,0.0416,0.7658,3.1325,3.0796,3.192,3.107,3.1396,3.1382,0.5689,298,29715.3833
생활정수,2016061519,수지정수장,4146512316,경기도 용인시 상현동,7.2806,0.0416,0.7691,3.1586,3.1155,3.2256,3.1422,3.1262,3.1245,0.571,285,27999.8333
생활정수,2016061520,수지정수장,4146512316,경기도 용인시 상현동,7.2913,0.0416,0.7703,3.1589,3.1285,3.2333,3.1424,3.1033,3.1035,0.5678,303,30135.4333
생활정수,2016061521,수지정수장,4146512316,경기도 용인시 상현동,7.2927,0.0415,0.7728,3.0029,2.9878,3.1136,2.9969,2.9717,2.983,0.5439,341,34023.9167
생활정수,2016061522,수지정수장,4146512316,경기도 용인시 상현동,7.2943,0.042,0.7944,2.8456,2.8337,2.9461,2.8293,2.8071,2.8226,0.5419,339,33478.95
생활정수,2016061523,수지정수장,4146512316,경기도 용인시 상현동,7.2998,0.0424,0.8144,2.8209,2.8128,2.9118,2.7905,2.7138,2.7175,0.5314,309,30742.15
생활정수,2016061524,수지정수장,4146512316,경기도 용인시 상현동,7.3045,0.0422,0.8281,2.6938,2.6524,2.7534,2.629,2.663,2.6663,0.5215,309,30515.7
생활정수,2016061601,수지정수장,4146512316,경기도 용인시 상현동,7.305,0.042,0.8284,2.6282,2.6072,2.7113,2.5904,2.5487,2.5486,0.5057,297,29639.5667
생활정수,2016061602,수지정수장,4146512316,경기도 용인시 상현동,7.3107,0.0423,0.8198,2.4575,2.4171,2.5245,2.4069,2.4419,2.4515,0.497,305,30217.1833
생활정수,2016061603,수지정수장,4146512316,경기도 용인시 상현동,7.3139,0.0416,0.8102,2.6998,2.6531,2.7264,2.6617,2.5537,2.54,0.5597,231,22788.0833
생활정수,2016061604,수지정수장,4146512316,경기도 용인시 상현동,7.3176,0.0416,0.8137,3.1384,3.0715,3.1668,3.107,2.9061,2.8728,0.5986,192,19101.55
생활정수,2016061605,수지정수장,4146512316,경기도 용인시 상현동,7.3215,0.0431,0.7992,3.8464,3.7252,3.8045,3.8196,3.6152,3.5497,0.6861,112,10935.5333
생활정수,2016061606,수지정수장,4146512316,경기도 용인시 상현동,7.3192,0.0426,0.7926,4.0629,3.9222,4.0042,4.0262,3.9721,3.9147,0.7007,139,13759.8167
생활정수,2016061607,수지정수장,4146512316,경기도 용인시 상현동,7.3138,0.0418,0.792,4.249,4.1211,4.2188,4.2337,4.1509,4.0847,0.7145,173,17174.55
생활정수,2016061608,수지정수장,4146512316,경기도 용인시 상현동,7.3102,0.0428,0.7968,4.0475,3.8947,4.0529,4.0345,4.0955,4.0455,0.6465,280,28146.9333
생활정수,2016061609,수지정수장,4146512316,경기도 용인시 상현동,7.3045,0.0435,0.8161,3.8133,3.7339,3.8754,3.8185,3.8433,3.805,0.617,333,33172.4
생활정수,2016061610,수지정수장,4146512316,경기도 용인시 상현동,7.2997,0.0443,0.8069,3.6041,3.5511,3.6706,3.6148,3.6314,3.5984,0.5897,361,35977.05
생활정수,2016061611,수지정수장,4146512316,경기도 용인시 상현동,7.2957,0.0451,0.7974,3.3733,3.3273,3.4492,3.3745,3.4527,3.4297,0.571,361,36003.7833
생활정수,2016061612,수지정수장,4146512316,경기도 용인시 상현동,7.2967,0.0444,0.8015,3.0969,3.0112,3.1965,3.0585,3.2144,3.2231,0.5366,360,35499.1667
생활정수,2016061613,수지정수장,4146512316,경기도 용인시 상현동,7.3065,0.0427,0.7917,2.8756,2.848,2.987,2.8636,2.9554,2.9738,0.524,364,36081.3
생활정수,2016061614,수지정수장,4146512316,경기도 용인시 상현동,7.313,0.0417,0.7724,2.8283,2.7795,2.8999,2.7996,2.8388,2.8472,0.5458,320,31880.6667
생활정수,2016061615,수지정수장,4146512316,경기도 용인시 상현동,7.3233,0.041,0.7447,2.9176,2.8038,2.9789,2.8692,2.8776,2.8815,0.5556,274,27078.85
생활정수,2016061616,수지정수장,4146512316,경기도 용인시 상현동,7.3274,0.0401,0.7593,2.9639,2.8712,3.0387,2.9159,2.9083,2.9118,0.5581,284,28260.1
생활정수,2016061617,수지정수장,4146512316,경기도 용인시 상현동,7.3208,0.041,0.775,3.0062,2.9129,3.0888,2.9845,2.9363,2.9416,0.5595,275,27222.7167
생활정수,2016061618,수지정수장,4146512316,경기도 용인시 상현동,7.3193,0.0412,0.7799,2.9663,2.943,3.0621,2.9532,2.8823,2.8809,0.5542,311,30759.6833
생활정수,2016061619,수지정수장,4146512316,경기도 용인시 상현동,7.3181,0.0409,0.7803,2.9234,2.9212,3.0233,2.8807,2.7862,2.7822,0.5352,317,31588
생활정수,2016061620,수지정수장,4146512316,경기도 용인시 상현동,7.3147,0.0392,0.7891,2.7494,2.7509,2.8641,2.7298,2.6536,2.651,0.5117,340,33765.75
생활정수,2016061621,수지정수장,4146512316,경기도 용인시 상현동,7.3188,0.0387,0.8055,2.4978,2.5071,2.6169,2.4769,2.5346,2.549,0.4872,351,34890.1667
생활정수,2016061622,수지정수장,4146512316,경기도 용인시 상현동,7.3169,0.039,0.8257,2.3517,2.3148,2.4718,2.2919,2.3812,2.4115,0.4675,345,34395.1167
생활정수,2016061623,수지정수장,4146512316,경기도 용인시 상현동,7.3278,0.0393,0.814,2.1795,2.1897,2.2945,2.1487,2.209,2.235,0.4709,342,33999.8
생활정수,2016061624,수지정수장,4146512316,경기도 용인시 상현동,7.3336,0.039,0.8142,2.0201,1.9687,2.1347,1.9681,2.091,2.1309,0.4474,340,34100.7333
생활정수,2016061701,수지정수장,4146512316,경기도 용인시 상현동,7.3352,0.0387,0.822,2.0451,2.0526,2.1506,2.0167,2.0364,2.0603,0.47,307,30466.8
생활정수,2016061702,수지정수장,4146512316,경기도 용인시 상현동,7.3392,0.0389,0.8249,2.1913,2.1912,2.2635,2.1392,2.0837,2.0829,0.4995,261,25800.2833
생활정수,2016061703,수지정수장,4146512316,경기도 용인시 상현동,7.3414,0.0389,0.8139,2.5034,2.463,2.5506,2.4604,2.3813,2.3707,0.5403,226,22356.7833
생활정수,2016061704,수지정수장,4146512316,경기도 용인시 상현동,7.3389,0.0388,0.8013,2.8106,2.7525,2.8437,2.7716,2.7046,2.6863,0.5625,210,20832.0667
생활정수,2016061705,수지정수장,4146512316,경기도 용인시 상현동,7.337,0.0394,0.7988,3.1987,3.1321,3.2224,3.169,3.0236,2.9983,0.6124,207,20420.9167
생활정수,2016061706,수지정수장,4146512316,경기도 용인시 상현동,7.3328,0.0394,0.7962,3.7489,3.6636,3.7453,3.7259,3.5244,3.4708,0.6662,177,17556.85
생활정수,2016061707,수지정수장,4146512316,경기도 용인시 상현동,7.3256,0.0399,0.7879,4.1976,4.1165,4.2153,4.2013,3.965,3.8995,0.6964,190,18861.0833
생활정수,2016061708,수지정수장,4146512316,경기도 용인시 상현동,7.3209,0.04,0.7798,4.1925,4.0586,4.2261,4.2,4.1148,4.0627,0.6854,276,27311.1833
생활정수,2016061709,수지정수장,4146512316,경기도 용인시 상현동,7.3098,0.04,0.7763,4.1359,4.071,4.197,4.1623,4.0699,4.0107,0.6554,324,32454.6
생활정수,2016061710,수지정수장,4146512316,경기도 용인시 상현동,7.3019,0.04,0.7739,3.8604,3.8158,3.9436,3.8878,3.826,3.778,0.6131,372,37045.0167
생활정수,2016061711,수지정수장,4146512316,경기도 용인시 상현동,7.3018,0.0404,0.7731,3.604,3.5585,3.6889,3.6228,3.646,3.606,0.5964,374,37274.25
생활정수,2016061712,수지정수장,4146512316,경기도 용인시 상현동,7.2968,0.0401,0.7796,3.3104,3.267,3.3909,3.2974,3.3577,3.3323,0.5728,370,36492.85
생활정수,2016061713,수지정수장,4146512316,경기도 용인시 상현동,7.2995,0.0397,0.775,3.0909,3.0489,3.1969,3.0777,3.1675,3.1684,0.5467,353,35295.9167
생활정수,2016061714,수지정수장,4146512316,경기도 용인시 상현동,7.3002,0.0402,0.7621,3.0808,3.0163,3.1584,3.0592,3.0908,3.0912,0.57,312,31130.75
생활정수,2016061715,수지정수장,4146512316,경기도 용인시 상현동,7.3071,0.0401,0.7388,3.0206,2.962,3.0793,2.9783,2.9972,2.994,0.5794,293,29144.45
생활정수,2016061716,수지정수장,4146512316,경기도 용인시 상현동,7.3025,0.0391,0.7273,3.2223,3.0915,3.2628,3.1774,3.1725,3.1644,0.5989,242,24081.6667
생활정수,2016061717,수지정수장,4146512316,경기도 용인시 상현동,7.2956,0.0389,0.724,3.2881,3.1564,3.3302,3.2496,3.2857,3.2802,0.6055,266,26271.6833
생활정수,2016061718,수지정수장,4146512316,경기도 용인시 상현동,7.2778,0.0381,0.7546,3.1006,3.0626,3.1877,3.0627,3.1606,3.1706,0.5581,338,33541.9667
생활정수,2016061719,수지정수장,4146512316,경기도 용인시 상현동,7.2558,0.0371,0.7981,3.0307,2.9998,3.1252,3.0156,3.0605,3.064,0.5451,320,31707.9167
생활정수,2016061720,수지정수장,4146512316,경기도 용인시 상현동,7.233,0.0362,0.8283,2.8035,2.7906,2.9204,2.7888,2.8492,2.8705,0.5172,361,35971.95
생활정수,2016061721,수지정수장,4146512316,경기도 용인시 상현동,7.22,0.0361,0.8442,2.6281,2.5727,2.7416,2.5755,2.6317,2.653,0.5025,348,34583.8833
생활정수,2016061722,수지정수장,4146512316,경기도 용인시 상현동,7.2149,0.0365,0.8279,2.4766,2.4139,2.5938,2.4385,2.5132,2.5434,0.4975,342,34323.7
생활정수,2016061723,수지정수장,4146512316,경기도 용인시 상현동,7.2161,0.0372,0.8355,2.3512,2.2947,2.4606,2.3058,2.3925,2.4221,0.4874,331,33047.5167
생활정수,2016061724,수지정수장,4146512316,경기도 용인시 상현동,7.2119,0.0376,0.8266,2.2447,2.1986,2.358,2.1996,2.2405,2.2637,0.4837,322,31904.75
생활정수,2016061801,수지정수장,4146512316,경기도 용인시 상현동,7.3352,0.0387,0.822,2.0451,2.6072,2.1506,2.5904,2.5487,2.5486,0,297,31082.6765
생활정수,2016061802,수지정수장,4146512316,경기도 용인시 상현동,7.3392,0.0389,0.8249,2.1913,2.4171,2.2635,2.4069,2.4419,2.4515,0,305,0
생활정수,2016061803,수지정수장,4146512316,경기도 용인시 상현동,7.3414,0.0389,0.8139,2.5034,2.6531,2.5506,2.6617,2.5537,2.54,0,231,0
생활정수,2016061804,수지정수장,4146512316,경기도 용인시 상현동,7.3389,0.0388,0.8013,2.8106,3.0715,2.8437,3.107,2.9061,2.8728,0,192,0
생활정수,2016061805,수지정수장,4146512316,경기도 용인시 상현동,7.337,0.0394,0.7988,3.1987,3.7252,3.2224,3.8196,3.6152,3.5497,0,112,0
생활정수,2016061806,수지정수장,4146512316,경기도 용인시 상현동,7.3328,0.0394,0.7962,3.7489,3.9222,3.7453,4.0262,3.9721,3.9147,0,139,0
생활정수,2016061807,수지정수장,4146512316,경기도 용인시 상현동,7.3256,0.0399,0.7879,4.1976,4.1211,4.2153,4.2337,4.1509,4.0847,0,173,0
생활정수,2016061808,수지정수장,4146512316,경기도 용인시 상현동,7.3209,0.04,0.7798,4.1925,3.8947,4.2261,4.0345,4.0955,4.0455,0,280,0
생활정수,2016061809,수지정수장,4146512316,경기도 용인시 상현동,7.3098,0.04,0.7763,4.1359,3.7339,4.197,3.8185,3.8433,3.805,0,333,0
생활정수,2016061810,수지정수장,4146512316,경기도 용인시 상현동,7.3019,0.04,0.7739,3.8604,3.5511,3.9436,3.6148,3.6314,3.5984,0,361,0
생활정수,2016061811,수지정수장,4146512316,경기도 용인시 상현동,7.3018,0.0404,0.7731,3.604,3.3273,3.6889,3.3745,3.4527,3.4297,0,361,0
생활정수,2016061812,수지정수장,4146512316,경기도 용인시 상현동,7.2968,0.0401,0.7796,3.3104,3.0112,3.3909,3.0585,3.2144,3.2231,0,360,0
생활정수,2016061813,수지정수장,4146512316,경기도 용인시 상현동,7.2091,0.0377,0.817,2.2296,2.2366,2.3406,2.2037,2.2247,2.2436,0.4803,364,32322
생활정수,2016061814,수지정수장,4146512316,경기도 용인시 상현동,7.2091,0.0377,0.817,2.2296,2.2366,2.3406,2.2037,2.2247,2.2436,0.4803,364,32322
생활정수,2016061815,수지정수장,4146512316,경기도 용인시 상현동,7.1545,0.0397,0.7906,2.9136,2.8771,3.022,2.8893,2.8533,2.8587,0.5378,299.5179,35212.9811
생활정수,2016061816,수지정수장,4146512316,경기도 용인시 상현동,7.1443,0.0395,0.7609,2.7375,2.7193,2.8673,2.7317,2.6665,2.6777,0.5192,346,34751.4333
생활정수,2016061817,수지정수장,4146512316,경기도 용인시 상현동,7.1478,0.0402,0.7547,2.6206,2.6103,2.7353,2.6047,2.4712,2.4714,0.5176,333,33044.4
