DATETIME,정수장,덕소(정) 5단계 유입압력순시,덕소(정) 5단계 정수지수위순시1,덕소(정) 5단계 정수지수위순시2,덕소(정) 5단계 정수지유출압력순시,덕소(정) 6단계 정수지수위순시2,덕소(정) 6단계 정수지유출압력,덕소(정) 6단계 정수지유출유량순시,덕소(정) 유출유량 순시,덕소(정) 정수지수위#1,덕소(정)5.6단계정수유출유량합계,팔당 덕소(정) 5단계 유출 유량 적산차,팔당 덕소(정) 6단계 정수지 유출 적산차,pH(-),탁도(NTU),잔류염소(mg/L)
2016062910,덕소정수장,0.239,4.8663,4.8387,0.6786,4.8626,0.707,9030.403,8104.7619,4.0632,17516.4844,80,91,7.1256,0.0234,0.7463
2016062911,덕소정수장,0.2335,4.7381,4.726,0.6511,4.7418,0.6923,8915.7509,7925.9157,4.0614,17593.4062,78,90,7.1205,0.0355,0.7499
2016062912,덕소정수장,0.2335,4.5879,4.5861,0.6456,4.6648,0.6703,9207.1428,8112.1795,4.0614,17313.1875,83,95,7.1205,0.0362,0.755
2016062913,덕소정수장,0.239,4.4487,4.4587,0.6346,4.522,0.6703,9276.5568,7937.1795,4.0559,17203.2969,79,94,7.1359,0.0362,0.7627
2016062914,덕소정수장,0.2335,4.3242,4.3523,0.6346,4.4084,0.6703,8895.4213,7705.4945,4.0595,17582.418,77,90,7.141,0.0366,0.7847
2016062915,덕소정수장,0.2335,4.2106,4.2499,0.6236,4.3095,0.6557,9182.1429,7479.3956,4.0595,16060.4395,74,91,7.1256,0.0358,0.7791
2016062916,덕소정수장,0.2335,4.1667,4.1998,0.6181,4.2399,0.6557,8523.6263,7482.4176,4.0614,14543.9561,75,87,7.141,0.0372,0.7746
2016062917,덕소정수장,0.2335,4.1813,4.2186,0.6236,4.2582,0.6264,7800,6827.4726,4.0632,13093.4062,67,77,7.1103,0.0374,0.7822
2016062918,덕소정수장,0.2335,4.2253,4.2479,0.6346,4.3571,0.6557,7438.4615,6308.608,4.0833,13736.2637,63,76,7.141,0.0373,0.7811
2016062919,덕소정수장,0.228,4.3681,4.3794,0.6456,4.4304,0.6557,7663.0952,6125,4.0595,14456.0439,61,77,7.141,0.0374,0.7745
2016062920,덕소정수장,0.228,4.4524,4.4504,0.6071,4.4451,0.663,7337.5458,6546.9781,4.0632,14802.1973,66,76,7.1256,0.0369,0.7675
2016062921,덕소정수장,0.2335,4.3462,4.3606,0.5962,4.4377,0.6557,8580.7693,7657.967,4.087,16873.625,76,86,7.1154,0.0358,0.7756
2016062922,덕소정수장,0.228,4.2289,4.2458,0.5797,4.3095,0.641,9514.7436,7672.1612,4.0632,17379.1211,75,95,7.1256,0.0358,0.7836
2016062923,덕소정수장,0.228,4.1703,4.1936,0.5797,4.2216,0.641,8697.2528,7691.6667,4.076,16247.2529,78,89,7.1103,0.0357,0.7801
2016062924,덕소정수장,0.228,4.1081,4.1351,0.5797,4.174,0.6337,8506.5935,7489.1941,4.0614,15950.5488,75,86,7.1205,0.0355,0.7788
2016063001,덕소정수장,0.228,4.0238,4.0599,0.5687,4.0934,0.6264,8664.1941,7571.978,4.0632,15972.5273,74,86,7.1205,0.0356,0.779
2016063002,덕소정수장,0.2335,3.9359,3.9743,0.5632,4.0092,0.619,8682.6923,7655.3114,4.0632,15368.1328,76,88,7.1205,0.0356,0.787
2016063003,덕소정수장,0.2335,4.0055,4.037,0.5742,4.0788,0.6337,7551.4652,6497.9853,4.0595,13961.5391,65,77,7.1103,0.0351,0.7964
2016063004,덕소정수장,0.2335,4.2253,4.2332,0.5962,4.2729,0.6557,6473.4432,5510.0733,4.0614,11137.3623,56,67,7.1051,0.0341,0.7931
2016063005,덕소정수장,0.228,4.4853,4.4629,0.6236,4.5183,0.6703,5959.2491,5162.0879,4.0595,10967.0332,51,60,7.0949,0.0344,0.7866
2016063006,덕소정수장,0.228,4.6722,4.6425,0.6291,4.7015,0.6923,6471.8865,5660.348,4.0632,13126.374,57,65,7.1154,0.0348,0.7766
2016063007,덕소정수장,0.2335,4.7784,4.7406,0.6456,4.8077,0.6996,7092.4908,6181.685,4.0705,12494.5059,61,72,7.1103,0.0348,0.7728
2016063008,덕소정수장,0.2335,4.8443,4.8074,0.6731,4.9066,0.6923,7804.0294,6654.5788,4.0632,16159.3398,65,77,7.1,0.035,0.7677
2016063009,덕소정수장,0.2335,4.7747,4.7427,0.6676,4.826,0.6923,8654.4872,7365.1099,4.0614,16115.3848,74,88,7.1103,0.0357,0.77
2016063010,덕소정수장,0.2335,4.6648,4.6404,0.6786,4.7381,0.685,8758.8827,7552.3809,4.0614,16989.0117,76,90,7.1103,0.0357,0.77
2016063011,덕소정수장,0.2335,4.5623,4.559,0.6621,4.6429,0.6777,9036.7216,7595.3297,4.0687,16489.0117,75,89,7.1205,0.0366,0.7619
2016063012,덕소정수장,0.228,4.5623,4.559,0.6676,4.6026,0.6703,8183.2418,7101.6483,4.0723,14368.1318,72,84,7.1154,0.0373,0.7467
2016063013,덕소정수장,0.228,4.533,4.5381,0.6456,4.5806,0.6703,8078.9377,7277.1978,4.0705,15846.1543,72,82,7.1308,0.0373,0.7474
2016063014,덕소정수장,0.228,4.4487,4.4566,0.6401,4.4963,0.6703,8590.2014,7709.4322,4.0632,15406.5938,77,87,7.1205,0.0374,0.7561
2016063015,덕소정수장,0.2335,4.3425,4.3648,0.6346,4.4231,0.641,8394.1392,7550.8242,4.065,15587.9121,75,84,7.1154,0.0375,0.7632
2016063016,덕소정수장,0.228,4.3022,4.3418,0.6236,4.2912,0.6557,8165.4762,7039.3773,4.0723,15747.252,70,83,7.1308,0.0374,0.7699
2016063017,덕소정수장,0.228,4.2839,4.3168,0.6291,4.4011,0.6703,7785.8058,6910.7143,4.0852,14214.2852,69,79,7.1154,0.0374,0.7696
2016063018,덕소정수장,0.228,4.5,4.5109,0.6566,4.5549,0.6777,7169.8718,6191.0256,4.0595,12813.1875,62,72,7.1103,0.0375,0.7688
2016063019,덕소정수장,0.217,4.6355,4.6341,0.6676,4.6538,0.6777,6560.6227,6000.1832,4.0412,12763.7363,58,65,7.1103,0.0374,0.7684
2016063020,덕소정수장,0.2225,4.6538,4.6508,0.6291,4.7234,0.6923,7095.055,6375.3663,4.0449,14714.2852,65,73,7.1154,0.0375,0.7661
2016063021,덕소정수장,0.217,4.522,4.536,0.6126,4.5989,0.6777,8379.8535,7195.6044,4.0412,16978.0215,71,85,7.1051,0.0384,0.7627
2016063022,덕소정수장,0.217,4.2546,4.2813,0.5852,4.3315,0.6484,9359.1575,8232.1428,4.043,17829.6699,82,94,7.1103,0.0388,0.7652
2016063023,덕소정수장,0.217,3.9725,4.0245,0.5577,4.0604,0.6264,9353.2052,8271.8864,4.0449,17049.4492,83,95,7.0949,0.0388,0.7799
2016063024,덕소정수장,0.2225,3.8114,3.8762,0.5467,3.9249,0.619,8830.4945,7654.4872,4.0632,16093.4062,76,89,7.1103,0.0392,0.7977
2016070101,덕소정수장,0.2225,3.7271,3.7927,0.5412,3.837,0.6044,8853.9377,7533.0586,4.0595,15692.3076,75,90,7.0949,0.0391,0.8046
2016070102,덕소정수장,0.2225,3.6575,3.7363,0.5357,3.7711,0.6044,8561.7216,7370.1465,4.0833,15241.7578,74,86,7.1051,0.0391,0.8077
2016070103,덕소정수장,0.228,3.6282,3.6987,0.5467,3.8114,0.6117,7883.8828,6594.0476,4.065,13362.6377,65,80,7.1103,0.0391,0.7981
2016070104,덕소정수장,0.2335,3.7894,3.847,0.5687,3.8956,0.619,6923.5348,5464.652,4.0907,11500,55,70,7.0897,0.0391,0.7828
2016070105,덕소정수장,0.228,4.1593,4.1957,0.5962,4.2363,0.641,5685.6227,5239.5605,4.0687,11494.5059,52,58,7.0949,0.039,0.7696
2016070106,덕소정수장,0.2335,4.4927,4.5005,0.6291,4.5696,0.663,6018.4066,4996.1538,4.0833,11280.2197,50,61,7.0897,0.039,0.7636
2016070107,덕소정수장,0.2335,4.8626,4.8387,0.6566,4.9396,0.6996,6068.8645,4952.9304,4.0742,12357.1426,49,61,7.0846,0.039,0.7636
2016070108,덕소정수장,0.228,5.0971,5.0559,0.6731,5.1484,0.7216,7020.0549,5183.0586,4.0614,13236.2637,51,71,7.0846,0.0394,0.7658
2016070109,덕소정수장,0.217,5.0897,5.058,0.706,5.1337,0.7289,7216.3004,6495.6959,4.0266,13796.7031,65,73,7.1103,0.0418,0.7594
2016070110,덕소정수장,0.217,4.9615,4.9369,0.6951,5.0165,0.7216,7029.304,6245.5128,4.0229,13258.2422,62,71,7.0949,0.0426,0.7508
2016070111,덕소정수장,0.228,4.7711,4.7657,0.6676,4.8883,0.6996,8479.5787,7330.8608,4.0577,16796.7031,73,86,7.1051,0.045,0.7423
2016070112,덕소정수장,0.228,4.6282,4.6613,0.6566,4.7527,0.685,9148.5348,7717.3077,4.0595,16390.1094,77,92,7.1051,0.0439,0.7333
2016070113,덕소정수장,0.228,4.5073,4.5527,0.6401,4.6319,0.6777,9046.7949,7732.7839,4.0595,16543.957,77,92,7.1,0.0413,0.7404
2016070114,덕소정수장,0.228,4.4084,4.4775,0.6401,4.5037,0.685,8556.7766,7495.1465,4.065,16065.9336,75,86,7.0949,0.0409,0.7758
2016070115,덕소정수장,0.2335,4.3462,4.4316,0.6401,4.4744,0.6777,8229.0292,6641.8498,4.0888,15631.8682,66,83,7.1051,0.0416,0.7928
2016070116,덕소정수장,0.2335,4.4634,4.5402,0.6511,4.5513,0.6777,7728.9378,6682.8755,4.065,13071.4277,67,78,7.1,0.0413,0.713
2016070117,덕소정수장,0.2225,4.5842,4.655,0.6676,4.6868,0.6777,6924.8169,6087.7289,4.0284,12412.0879,60,70,7.1051,0.0405,0.6751
2016070118,덕소정수장,0.228,4.5549,4.6362,0.6676,4.7015,0.6777,6925.4578,6229.5788,4.0321,13021.9785,62,70,7.1,0.0395,0.7025
2016070119,덕소정수장,0.228,4.5037,4.5861,0.6236,4.6575,0.6923,7486.6301,6378.3883,4.043,14934.0664,64,76,7.0897,0.0391,0.711
2016070120,덕소정수장,0.228,4.4451,4.5276,0.6126,4.5879,0.685,7805.7692,6712.4543,4.043,15247.252,66,79,7.1051,0.0389,0.7026
2016070121,덕소정수장,0.228,4.3352,4.4379,0.6071,4.5037,0.6777,8078.2051,6985.2564,4.043,15686.8135,70,81,7.1,0.0391,0.7087
2016070122,덕소정수장,0.228,4.1337,4.275,0.5907,4.3242,0.663,8727.1063,7554.0293,4.0449,16346.1533,75,89,7.1256,0.0386,0.7432
2016070123,덕소정수장,0.2445,3.9432,4.0975,0.5687,4.1447,0.641,8856.8681,7711.1722,4.0632,16560.4395,77,89,7.0897,0.0375,0.8009
2016070124,덕소정수장,0.2335,3.848,4.0077,0.5577,3.9872,0.6264,8917.9487,7850.2747,4.0668,16478.0234,78,90,7.0897,0.0372,0.8047
2016070201,덕소정수장,0.228,3.7821,3.943,0.5577,4.0018,0.619,8577.0147,7577.6557,4.0632,16252.7471,76,87,7.0692,0.037,0.7982
2016070202,덕소정수장,0.2335,3.8187,3.9681,0.5632,4.0128,0.6264,8091.0257,6791.3004,4.0668,15093.4062,68,82,7.0949,0.0358,0.8032
2016070203,덕소정수장,0.2335,3.9212,4.0516,0.5742,4.1081,0.6337,7451.5568,6316.6667,4.0668,13087.9121,63,75,7.0897,0.0355,0.8049
2016070204,덕소정수장,0.2335,4.0604,4.1852,0.5907,4.2289,0.641,6744.3223,6087.8206,4.0687,12307.6924,60,69,7.1,0.0356,0.7946
2016070205,덕소정수장,0.2335,4.2656,4.3585,0.6071,4.4121,0.6557,6580.6776,5811.63,4.0705,12807.6914,58,66,7.1359,0.0356,0.7825
2016070206,덕소정수장,0.2335,4.4963,4.5631,0.6291,4.6465,0.6703,6782.326,5648.9011,4.0687,12351.6484,57,69,7.1,0.0353,0.7777
2016070207,덕소정수장,0.2335,4.6648,4.7093,0.6401,4.8443,0.6923,6731.9597,5350.4578,4.0943,11989.0117,53,68,7.0795,0.0341,0.7792
2016070208,덕소정수장,0.2335,4.8516,4.8721,0.6566,4.9615,0.6996,7335.6227,6201.5568,4.0687,12159.3408,62,75,7.0949,0.033,0.7735
2016070209,덕소정수장,0.228,4.9908,5.0058,0.7115,5.0971,0.7143,7321.7949,6246.337,4.0632,12873.626,62,74,7.1103,0.0318,0.7649
2016070210,덕소정수장,0.2335,5.0201,5.035,0.7225,5.1777,0.7216,7421.7949,5937.9121,4.0632,14719.7803,59,74,7.0949,0.0316,0.7528
2016070211,덕소정수장,0.228,4.9725,4.9932,0.7005,5.0824,0.7143,8580.3113,6925.4579,4.0485,15648.3516,68,86,7.1051,0.0322,0.7536
2016070212,덕소정수장,0.2225,4.7821,4.8137,0.6896,4.9396,0.707,8600,7440.1099,4.0504,16565.9336,75,88,7.1051,0.0308,0.758
2016070213,덕소정수장,0.2225,4.544,4.584,0.6951,4.7234,0.685,9329.3956,7407.6007,4.0467,16318.6816,74,94,7.1256,0.0303,0.7142
2016070214,덕소정수장,0.2225,4.3205,4.3794,0.6566,4.5073,0.663,9098.26,7175.8242,4.0467,16230.7695,71,92,7.1154,0.0299,0.6985
2016070215,덕소정수장,0.2225,4.0861,4.1664,0.6126,4.2875,0.6557,9181.7765,7275.9158,4.0485,17065.9336,73,92,7.1359,0.03,0.6972
2016070216,덕소정수장,0.2225,3.859,3.9723,0.6236,4.0604,0.6264,9265.0183,7277.4725,4.0467,17126.373,72,94,7.1256,0.0298,0.7104
2016070217,덕소정수장,0.2335,3.5989,3.7363,0.5907,3.8663,0.6117,9545.7875,7145.7876,4.0852,16373.626,71,96,7.1359,0.0299,0.7414
2016070218,덕소정수장,0.228,3.5806,3.7154,0.5742,3.7674,0.6117,9293.8645,7453.663,4.0595,16296.7031,75,94,7.1256,0.029,0.78
2016070219,덕소정수장,0.2225,3.533,3.6716,0.5687,3.6941,0.5971,8705.5861,7385.8058,4.0614,15752.7471,73,88,7.1205,0.0274,0.8022
2016070220,덕소정수장,0.228,3.5183,3.6528,0.5302,3.6685,0.5971,8351.6483,7138.6447,4.0632,15686.8135,71,84,7.1256,0.0264,0.8027
2016070221,덕소정수장,0.2225,3.5293,3.6424,0.5302,3.6685,0.5897,8256.044,7029.3956,4.0632,15560.4395,70,84,7.1256,0.025,0.7737
2016070222,덕소정수장,0.228,3.4963,3.6006,0.5302,3.6832,0.5897,8089.7436,6568.1318,4.0888,15549.4502,66,82,7.1359,0.0244,0.7571
2016070223,덕소정수장,0.228,3.5183,3.6215,0.5302,3.6868,0.5971,7850.3663,6804.4872,4.0925,14439.5605,68,79,7.1359,0.024,0.7593
2016070224,덕소정수장,0.228,3.6136,3.7092,0.5357,3.7381,0.5971,8522.2528,6901.3736,4.065,15043.9561,68,86,7.1205,0.0237,0.7683
2016070301,덕소정수장,0.228,3.5952,3.6862,0.5357,3.7088,0.5897,8445.9707,7294.7802,4.065,15461.5381,73,86,7.1256,0.0245,0.7783
2016070302,덕소정수장,0.228,3.6575,3.7342,0.5412,3.7747,0.5971,7233.8827,6517.674,4.0687,13587.9121,65,73,7.1154,0.0244,0.7844
2016070303,덕소정수장,0.228,3.7894,3.8428,0.5797,3.9432,0.6117,7060.6227,5592.8572,4.065,8236.2637,56,72,7.1154,0.0264,0.7738
2016070304,덕소정수장,0.2335,4.2216,4.2374,0.6016,4.3132,0.641,4835.8059,3579.4872,4.0907,9741.7578,36,49,7.1308,0.0277,0.7666
2016070305,덕소정수장,0.228,4.6502,4.6446,0.6401,4.7015,0.6777,5624.6337,4837.7289,4.0632,10840.6592,48,57,7.1308,0.028,0.7794
2016070306,덕소정수장,0.228,4.9103,4.8701,0.6566,4.9542,0.6996,6151.8315,5267.1246,4.0632,12005.4941,52,62,7.1308,0.0282,0.802
2016070307,덕소정수장,0.217,5.1886,5.1206,0.6841,5.2179,0.7289,5710.7143,4818.2234,4.0266,11203.2969,48,58,7.141,0.028,0.8032
2016070308,덕소정수장,0.217,5.2363,5.1686,0.7335,5.2619,0.7436,5939.2857,5234.9817,4.0504,10703.2969,52,60,7.141,0.0275,0.8095
2016070309,덕소정수장,0.217,5.2106,5.154,0.717,5.2436,0.7436,6405.9524,5684.3407,4.0229,13560.4395,57,65,7.1359,0.0268,0.8043
2016070310,덕소정수장,0.2225,4.9872,4.9536,0.706,5.0495,0.7216,7914.7436,6989.5604,4.0467,15098.9004,69,79,7.1513,0.0275,0.7947
2016070311,덕소정수장,0.2225,4.848,4.8179,0.6896,4.9103,0.6996,8366.5751,7180.4029,4.043,16532.9668,72,85,7.1462,0.0263,0.798
2016070312,덕소정수장,0.2225,4.6612,4.6466,0.6731,4.7161,0.6923,8642.8572,7484.9817,4.043,15346.1533,74,87,7.141,0.0265,0.8104
2016070313,덕소정수장,0.2225,4.4597,4.465,0.6511,4.522,0.6703,8718.7729,7609.6154,4.043,16708.791,76,88,7.1359,0.0261,0.8464
2016070314,덕소정수장,0.228,4.2436,4.2646,0.6346,4.3242,0.6557,9029.3956,7833.4249,4.0614,17159.3398,78,91,7.141,0.0262,0.8872
2016070315,덕소정수장,0.228,4.0788,4.1205,0.6071,4.174,0.6484,9294.8718,7986.5385,4.0614,17093.4062,79,94,7.1359,0.0266,0.866
2016070316,덕소정수장,0.228,3.9505,4.0057,0.6071,4.1044,0.6264,8794.9633,7120.8792,4.0833,15972.5273,71,89,7.1564,0.0264,0.8342
2016070317,덕소정수장,0.228,3.9579,4.0265,0.5962,4.0604,0.6264,8682.1429,7382.8754,4.0614,16423.0781,74,88,7.141,0.0263,0.8171
2016070318,덕소정수장,0.228,3.9103,3.9723,0.6071,4.0128,0.6337,8569.4139,7391.8498,4.0577,15395.6045,74,86,7.1359,0.0264,0.7973
2016070319,덕소정수장,0.2225,3.9469,4.0077,0.5962,3.9689,0.6337,7788.6447,6788.0952,4.0614,15494.5059,67,79,7.1205,0.0263,0.7745
2016070320,덕소정수장,0.2225,3.8736,3.9263,0.5577,4.0055,0.619,8272.1611,7450.7326,4.0632,15203.2969,75,83,7.1359,0.0264,0.782
2016070321,덕소정수장,0.2225,3.8626,3.9221,0.5577,3.9176,0.619,8532.7839,6974.4506,4.065,15840.6592,69,87,7.1154,0.0254,0.8526
2016070322,덕소정수장,0.228,3.859,3.9159,0.5577,3.9103,0.6117,8400.2747,6909.8901,4.0907,15054.9453,69,85,7.1154,0.0248,0.8501
2016070323,덕소정수장,0.228,3.9029,3.9472,0.5632,3.9835,0.619,8224.2674,7307.0513,4.065,14961.5391,73,83,7.1154,0.0246,0.8087
2016070324,덕소정수장,0.228,3.8736,3.9221,0.5577,3.9579,0.619,8335.5312,7208.5165,4.065,14549.4502,72,84,7.1051,0.025,0.7935
2016070401,덕소정수장,0.228,3.9139,3.9535,0.5632,3.9945,0.619,7778.1135,6684.0659,4.065,14884.6152,66,79,7.0897,0.0259,0.7953
2016070402,덕소정수장,0.228,3.9029,3.9472,0.5632,3.9982,0.6264,8169.597,7008.7912,4.065,14796.7031,70,82,7.0949,0.0261,0.7998
2016070403,덕소정수장,0.228,4.0897,4.1268,0.5852,4.163,0.6337,6769.8718,5723.3517,4.0632,12186.8135,57,69,7.0744,0.0261,0.8103
2016070404,덕소정수장,0.228,4.2839,4.3021,0.6016,4.3535,0.6484,6522.1612,5579.7619,4.065,12346.1543,56,66,7.0744,0.0263,0.8195
2016070405,덕소정수장,0.228,4.5769,4.5736,0.6346,4.6355,0.6703,5710.8974,4794.3223,4.0632,9763.7363,47,58,7.0897,0.0263,0.8232
2016070406,덕소정수장,0.2115,4.9505,4.916,0.6676,5.0092,0.707,5238.1868,4338.0952,4.0229,9417.582,44,53,7.0641,0.0262,0.8191
2016070407,덕소정수장,0.2115,5.0604,5.0308,0.706,5.1117,0.707,5991.7582,5136.63,4.0266,11225.2744,51,61,7.0744,0.0261,0.8135
2016070408,덕소정수장,0.228,4.9432,4.9202,0.6896,4.9945,0.7143,7217.2162,6404.2125,4.0614,15917.582,63,73,7.0795,0.0258,0.8079
2016070409,덕소정수장,0.2468,4.2658,4.3709,0.6364,4.4748,0.6472,7196.2767,6485.3522,4.0739,13781.6486,225,118.8384,7.1808,0.0468,0.7444
2016070410,덕소정수장,0.2468,4.2658,4.3709,0.6364,4.4748,0.6472,7196.2767,6485.3522,4.0739,13781.6486,225,118.8384,7.1808,0.0468,0.7444
2016070411,덕소정수장,0.2468,4.2658,4.3709,0.6364,4.4748,0.6472,7196.2767,6485.3522,4.0739,13781.6486,225,118.8384,7.1808,0.0468,0.7444
2016070412,덕소정수장,0.2225,4.4377,4.4462,0.6346,4.5183,0.663,9096.1538,7839.8352,4.0632,16961.5391,78,92,7.0744,0.0263,0.8305
2016070413,덕소정수장,0.2225,4.2802,4.3126,0.6236,4.3132,0.6484,9278.2967,8004.9451,4.0668,16681.3184,80,94,7.0897,0.0273,0.8265
2016070414,덕소정수장,0.228,4.207,4.2374,0.6181,4.3132,0.6484,8763.37,7638.37,4.065,15730.7695,76,88,7.0846,0.027,0.8121
2016070415,덕소정수장,0.228,4.163,4.1957,0.6181,4.2656,0.6484,8646.7949,7298.2601,4.0632,16318.6816,73,87,7.0744,0.0264,0.805
2016070416,덕소정수장,0.228,4.2509,4.2708,0.6401,4.3278,0.641,7508.9743,6320.2381,4.065,12098.9014,63,76,7.1,0.0263,0.8093
2016070417,덕소정수장,0.217,4.5256,4.5172,0.6676,4.5842,0.663,5921.978,4918.4982,4.0321,10318.6816,49,60,7.0744,0.0261,0.8054
2016070418,덕소정수장,0.217,4.5696,4.5569,0.6896,4.6209,0.685,6207.7839,5366.8498,4.0302,11164.8359,54,63,7.0795,0.0261,0.7983
2016070419,덕소정수장,0.217,4.4487,4.442,0.6071,4.4963,0.6777,7278.7546,6407.8754,4.0284,14104.3955,63,74,7.0641,0.0261,0.802
2016070420,덕소정수장,0.228,4.2399,4.2479,0.5907,4.2985,0.6557,7978.1136,7034.0659,4.0668,15263.7363,71,80,7.0795,0.0265,0.817
2016070421,덕소정수장,0.228,4.13,4.1539,0.5742,4.1593,0.641,8659.0659,7618.315,4.0705,17208.791,75,88,7.0641,0.0261,0.8262
2016070422,덕소정수장,0.228,4.0201,4.0453,0.5632,4.0714,0.6337,9086.6301,7956.2271,4.0723,16934.0664,80,92,7.059,0.0261,0.8291
2016070423,덕소정수장,0.228,3.9249,3.9555,0.5522,4.0275,0.619,9039.1026,8031.0439,4.0705,16873.627,80,91,7.0795,0.0259,0.8349
2016070424,덕소정수장,0.228,3.804,3.8553,0.5412,3.8736,0.6117,9045.0549,7995.9707,4.0705,16813.1875,80,92,7.0641,0.0259,0.8173
2016070501,덕소정수장,0.228,3.7161,3.7739,0.5357,3.8333,0.6044,9119.3224,7816.0257,4.0687,16620.8789,78,92,7.0897,0.0255,0.7884
2016070502,덕소정수장,0.228,3.7344,3.7823,0.5467,3.8333,0.6044,8361.0806,7045.055,4.0943,14390.1094,70,85,7.0744,0.0254,0.781
2016070503,덕소정수장,0.2225,3.8993,3.9472,0.5687,3.9835,0.6117,7168.4982,6241.4835,4.0687,11335.1641,62,72,7.0744,0.0256,0.7908
2016070504,덕소정수장,0,0,0,0,0,0,5735.8714,4953.2969,0,0,0,0,0,0.0263,0.7946
2016070505,덕소정수장,0.2225,4.6429,4.6299,0.6346,4.6905,0.6777,5070.0549,4464.9725,4.0485,9483.5156,85,101,7.0641,0.0264,0.7966
2016070506,덕소정수장,0.2225,4.8773,4.8513,0.6621,4.9322,0.6996,5199.359,4560.8974,4.0504,9758.2422,45,53,7.0897,0.0262,0.7909
2016070507,덕소정수장,0.217,5.1447,5.0893,0.6841,5.1923,0.7143,5262.9121,4451.0989,4.0357,10340.6602,44,53,7.0538,0.0262,0.7872
2016070508,덕소정수장,0.217,5.2546,5.1937,0.6841,5.3022,0.7363,5895.2381,5055.4029,4.0339,12076.9238,50,60,7.0692,0.0266,0.7838
2016070509,덕소정수장,0.217,5.2619,5.2041,0.6841,5.3132,0.7436,6723.8095,5692.033,4.0302,14021.9785,57,68,7.0744,0.0267,0.7795
2016070510,덕소정수장,0.2225,5.1337,5.083,0.6676,5.1923,0.7363,7850.641,6733.6081,4.0321,16071.4277,66,78,7.0846,0.0279,0.7809
2016070511,덕소정수장,0,0,0,0,0,0,8352.5645,7072.3442,0,0,0,0,0,0.0284,0.7859
2016070512,덕소정수장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016070513,덕소정수장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016070514,덕소정수장,0.217,4.456,4.4671,0.6456,4.522,0.6703,8283.2562,7194.4766,4.0339,15538.4619,284,333,7.0795,0.0281,0.7842
2016070515,덕소정수장,0.217,4.3498,4.3752,0.6456,4.4231,0.6777,7727.381,6681.9597,4.0357,13785.7139,67,78,7.0744,0.0283,0.7863
2016070516,덕소정수장,0.217,4.4267,4.4274,0.6676,4.4853,0.6703,6240.4762,5303.5715,4.0357,11181.3184,53,64,7.0641,0.0285,0.7818
2016070517,덕소정수장,0.2335,4.5147,4.5068,0.6236,4.5659,0.685,6058.7912,5195.9707,4.0357,10027.4727,52,61,7.0795,0.0278,0.777
2016070518,덕소정수장,0.217,4.6136,4.5965,0.6346,4.6648,0.685,6168.9561,5277.2894,4.0412,11582.418,52,63,7.0795,0.0278,0.7822
2016070519,덕소정수장,0.2225,4.511,4.5088,0.6126,4.5659,0.6703,7616.8498,6648.5348,4.0357,15351.6484,66,76,7.0641,0.0277,0.7824
2016070520,덕소정수장,0.228,4.3315,4.346,0.5907,4.3901,0.6557,8663.4616,7588.4616,4.0577,16538.4609,72,83,7.0795,0.0272,0.7776
2016070521,덕소정수장,0.228,4.2106,4.2291,0.5797,4.2766,0.641,8611.5385,7463.5531,4.0577,16912.0879,77,90,7.0641,0.0265,0.7783
2016070522,덕소정수장,0.2225,4.0531,4.0725,0.5632,4.1227,0.6337,9055.9524,7805.5861,4.0559,17021.9766,76,90,7.0487,0.0265,0.7827
2016070523,덕소정수장,0.228,3.8553,3.8866,0.5467,3.9249,0.6117,9224.7252,8006.7765,4.0833,17225.2754,83,97,7.0333,0.0266,0.7954
2016070524,덕소정수장,0.2225,3.7234,3.7635,0.5357,3.7857,0.5971,9018.5898,7906.7765,4.0632,16785.7148,79,91,7.0179,0.0252,0.7943
2016070601,덕소정수장,0.2225,3.5952,3.6403,0.5247,3.6612,0.5897,8826.1905,7677.1978,4.0614,16445.0547,76,89,7.0179,0.0244,0.7586
2016070602,덕소정수장,0.2225,3.5293,3.5776,0.5247,3.6099,0.5824,8144.9634,7033.0586,4.0595,15197.8027,70,83,7.0179,0.0227,0.7833
2016070603,덕소정수장,0.228,3.5696,3.6069,0.5357,3.6429,0.5897,7474.8169,6254.2125,4.0614,11598.9014,63,76,7.0333,0.022,0.8077
2016070604,덕소정수장,0.228,3.6685,3.6925,0.5467,3.7454,0.6044,6301.0989,5575.8242,4.0632,12307.6924,56,65,7.0282,0.0224,0.8043
2016070605,덕소정수장,0.228,3.8736,3.8804,0.5577,3.8993,0.6117,6513.5532,5392.5824,4.0852,12027.4727,54,66,7.0077,0.0237,0.8059
2016070606,덕소정수장,0.228,4.1081,4.085,0.5797,4.1044,0.6337,6114.5605,5796.7033,4.0668,11395.6045,57,61,6.9923,0.0248,0.8084
2016070607,덕소정수장,0.228,4.2875,4.252,0.6181,4.3352,0.6484,6672.0696,5602.2894,4.0632,13368.1318,57,68,7.0026,0.0257,0.8064
2016070608,덕소정수장,0.2225,4.3352,4.2938,0.6291,4.3755,0.6484,7674.7253,6414.2857,4.0614,14538.4609,62,76,6.9923,0.0279,0.803
2016070609,덕소정수장,0.2335,4.2949,4.2687,0.6291,4.3352,0.6337,8188.37,6996.8865,4.0797,16093.4062,70,83,7.0077,0.03,0.7926
